Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,30912387858,51743873501,64947278271
현금및현금성자산,5464411705,5151979745,28941532259
단기금융상품,10045210000,20351993600,361344400
매출채권 및 기타유동채권,1758158839,2578297889,7641282864
당기법인세자산,0,732731289,126721989
유동재고자산,13236978991,22366628669,27060847116
기타유동금융자산,0,300000000,0
"유동 당기손익인식금융자산, 의무적으로 측정된 공정가치",0,300000000,0
기타유동자산,407628323,262242309,815549643
비유동자산,37771738145,35015338984,31790460315
장기금융상품,0,0,0
장기매출채권 및 기타비유동채권,4291783050,2346115121,320912800
유형자산,24217246212,21972033050,21960312005
사용권자산,108408185,204145061,525736097
"기타유형자산, 총액",24108838027,21767887989,21434575908
투자부동산,8461515869,6987029100,6507199603
영업권 이외의 무형자산,176415142,445124659,1962617076
기타비유동금융자산,10300000,1010300000,510300000
기타포괄손익-공정가치 측정 비유동금융자산,10300000,1010300000,510300000
"종속기업, 공동기업과 관계기업에 대한 투자자산",614477872,1693266570,0
관계기업에 대한 투자자산,614477872,1693266570,0
이연법인세자산,0,561470484,529118831
기타비유동자산,0,0,0
자산총계,68684126003,86759212485,96737738586
부채,,,
유동부채,14135748413,13429107243,8931198595
매입채무 및 기타유동채무,12446393135,11320722427,6481939063
유동 차입금,7200113135,2508555276,5685659063
비유동차입금의 유동성 대체 부분,5246280000,5246280000,796280000
유동성전환사채,0,3565887151,0
미지급법인세,0,0,0
당기법인세부채,110368308,69316820,0
기타유동금융부채,71930197,95167308,155066886
유동충당부채,250016100,627245684,579832337
기타 유동부채,1257040673,1316655004,1714360309
비유동부채,4738422527,5446156562,16214237818
장기매입채무 및 기타비유동채무,3701400000,4427680000,15019842347
장기차입금,3701400000,4427680000,12012742500
전환사채,0,0,3007099847
기타비유동금융부채,41723714,113653905,380096282
비유동충당부채,200521145,101620589,74362977
이연법인세부채,0,,0
기타 비유동 부채,794777668,803202068,739936212
부채총계,18874170940,18875263805,25145436413
자본,,,
지배기업의 소유주에게 귀속되는 자본,49682054649,67607210796,71002464608
자본금,8025265000,8025265000,8025265000
자본잉여금,40325360539,40325360539,40162498171
기타자본구성요소,"(3,729,268,507)","(3,385,421,385)","(3,774,260,140)"
기타포괄손익누계액,"(1,017,924,187)","(28,779,833)","(60,483,094)"
이익잉여금(결손금),6078621804,22670786475,26649444671
비지배지분,127900414,276737884,589837565
자본총계,49809955063,67883948680,71592302173
자본과부채총계,68684126003,86759212485,96737738586
