Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,63887519167,93326480660,96842176340
현금및현금성자산,12557663014,47374243653,18003929144
기타유동금융자산,,,2005170000
매출채권및기타채권,35362501267,35454130854,63148003288
재고자산,9709610237,8532233512,7610501861
기타유동자산,6008714863,1965867847,958449185
당기법인세자산,249029786,4794,16122862
매각예정비유동자산,,,5100000000
비유동자산,601285857465,583204147988,548732341638
기타비유동금융자산,5622143792,3420965000,1918705000
관계기업투자,33811872632,30346362928,9914052167
유형자산,81110387873,82878608796,83968972327
무형자산,412825263056,408536374624,404442051661
사용권자산,44354993782,36292199453,29385794180
기타채권,10013343389,8496127612,8663391001
기타비유동자산,672916650,1274139322,1848768559
순확정급여자산,5173127028,5664671151,2564214707
이연법인세자산,7701809263,6294699102,6026392036
자산총계,665173376632,676530628648,645574517978
부채,,,
유동부채,76816032313,88115470759,84041718725
매입채무및기타채무,21761147507,26397184041,23130041878
단기차입부채,44608000000,40000000000,34735675476
기타유동부채,3605479083,11189770585,13403207373
단기리스부채,6151179537,4642755572,3143993920
당기법인세부채,,5106295535,9430515087
충당부채,690226186,779465026,198284991
비유동부채,46875587816,42668200884,45849117790
장기차입부채,5000000000,608000000,8000000000
기타비유동부채,5529991189,11602510444,13359318481
장기리스부채,35670857502,29798203119,23990799309
장기충당부채,674739125,659487321,499000000
부채총계,123691620129,130783671643,129890836515
자본,,,
지배기업소유주지분,534021181489,538458228000,511003487271
자본금,7900172000,7900172000,7900172000
자본잉여금,493331905764,493441384810,543441384810
기타자본구성요소,"(76,976,796,875)","(78,394,329,950)","(78,523,866,847)"
기타포괄손익누계액,944388426,1120060887,101248310
이익잉여금,108821512174,114390940253,38084548998
비지배지분,7460575014,7288729005,4680194192
자본총계,541481756503,545746957005,515683681463
부채와 자본 총계,665173376632,676530628648,645574517978
