Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,152193846769,127196709298,114662747994
현금및현금성자산,39294441825,27883816722,38439604962
매출채권 및 기타채권,29997790205,23386027097,24636450364
당기손익공정가치금융자산(유동),4097661227,10352299078,4185907092
기타금융자산,30182998190,29539418716,9935308636
기타자산,10130084590,10095524696,7877277812
당기법인세자산,24296658,250061020,567601075
유동재고자산,38466574074,25689561969,29020598053
비유동자산,145756425168,133915813519,145340641892
매출채권 및 기타채권(비유동),726052718,81137455,813687642
당기손익-공정가치 금융자산(비유동),46702023974,41153405141,39885417898
기타금융자산,2531149486,2335924732,21251978390
기타비유동자산,2114300,2374681,7505156
유형자산,83082805749,76491857965,72261417972
투자부동산,1870185136,1906877856,1876494669
무형자산,1148796153,1368172421,1566313934
"영업권, 총액",6444108896,6444108896,6444108896
이연법인세자산,3249188756,4131954372,1233717335
자산총계,297950271937,261112522817,260003389886
부채,,,
유동부채,70905912984,41386238914,32079870118
매입채무 및 기타유동채무,18152988941,11171800842,13670011223
기타부채,52551922984,30017396561,18212614942
리스부채,201001059,197041511,197243953
비유동부채,1366549349,1257106199,1233457673
매입채무 및 기타비유동채무,402057347,179587875,0
기타 비유동 부채,806365615,718390877,622181388
순확정급여부채,0,0,87203235
리스부채,158126387,359127447,524073050
부채총계,72272462333,42643345113,33313327791
자본,,,
지배기업의 소유주에게 귀속되는 자본,225677809604,218469177704,226690062095
자본금,4783666500,4783666500,4783666500
자본잉여금,25035472757,24978478931,24958684173
자본조정,"(3,508,074,843)","(2,541,492,884)","(2,586,615,576)"
기타포괄손익누계액,9330266552,9330266552,9330266552
이익잉여금(결손금),190036478638,181918258605,190204060446
비지배지분,0,0,0
자본총계,225677809604,218469177704,226690062095
자본과부채총계,297950271937,261112522817,260003389886
