Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,646838346174,562797781474,435371071041
현금및현금성자산,252817761204,136162552051,100969985320
단기금융상품,347506250,1933466600,11637852
매출채권및기타채권,219640030186,223104178582,174568972536
재고자산,131267429350,166577323241,139175965900
기타유동자산,38690359037,35020261000,20594618407
파생상품자산,0,0,49891026
당기법인세자산,4075260147,0,0
비유동자산,398037651754,366469472621,284109339307
장기금융상품,830000000,924536279,2673763224
기타금융자산,310135000,335283500,275923500
장기성매출채권및기타채권,21391522634,23265920687,24950148941
유형자산,355136685886,306234918699,224598024526
무형자산,1536456878,5330661712,5512694536
투자부동산,1545049530,1591959720,3679936815
기타비유동자산,12036090325,23025311682,18145874813
이연법인세자산,3789253892,5760880342,4272972952
사외적립자산,1462457609,0,0
자산총계,1044875997928,929267254095,719480410348
부채,,,
유동부채,326691683512,375289532166,332069289931
매입채무및기타채무,214819438883,213710504110,189912432917
단기차입부채,72298907867,126168277265,129948895375
파생상품부채,0,586119199,40930538
유동금융보증채무,338748696,536204545,878247723
당기법인세부채,13793696784,18998821750,7948555937
기타유동부채,25440891282,15289605297,3340227441
비유동부채,183028757319,170178167552,90320341572
장기성매입채무및기타채무,30000000,103000000,252000000
장기차입부채,175048294259,162292767251,85195714039
이연법인세부채,5448494391,5445065972,2381943351
확정급여부채,2110336108,1278022915,992477272
기타충당부채,202621365,195572614,197888295
금융보증채무,189011196,863738800,1300318615
부채총계,509720440831,545467699718,422389631503
자본,,,
지배기업소유지분,535155557097,383799554377,297090778845
자본금,26235066500,26235066500,26235066500
자본잉여금,148409790291,261777443487,261777443487
기타자본항목,"(28,501,686,041)","(28,501,686,041)","(28,501,686,041)"
기타포괄손익누계액,10947146707,11221189510,10367254032
이익잉여금,378065239640,113067540921,27212700867
비지배지분,0,0,0
자본총계,535155557097,383799554377,297090778845
부채및자본총계,1044875997928,929267254095,719480410348
