Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),993035799342,852050847599,677129957301
매출원가,763319633059,660567347587,517645928441
매출총이익,229716166283,191483500012,159484028860
판매비와관리비,297843048940,263074821163,216849977805
영업이익(손실),"(68,126,882,657)","(71,591,321,151)","(57,365,948,945)"
금융수익,17547006373,20095817036,9167541545
금융원가,109177327443,51535927559,37079400242
지분법투자이익(손실),"(14,734,651,547)",34193857426,9517426736
기타이익,88214497280,127504569622,91928857396
기타비용,71544907673,141094977520,78252740894
법인세비용차감전순이익(손실),"(157,822,265,667)","(82,427,982,146)","(62,084,264,404)"
법인세비용(수익),13517800256,"(5,571,221,871)",13587955297
계속영업이익(손실),"(171,340,065,923)","(76,856,760,275)","(75,672,219,701)"
중단영업이익(손실),0,0,25858955663
당기순이익(손실),"(171,340,065,923)","(76,856,760,275)","(49,813,264,038)"
기타포괄손익,38811312854,14593962019,4521575695
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),800204739,8766661362,4414031804
부의지분법자본변동,"(71,112,574)",44112595,"(105,631,300)"
해외사업장환산외환차이(세후기타포괄손익),871317313,8722548767,4519663104
당기손익으로 재분류되지 않는항목(세후기타포괄손익),38011108115,5827300657,107543891
순확정급여부채 재측정요소,"(771,627,401)",758083080,124946821
기타포괄손익-공정가치측정금융자산평가이익,"(1,917,482,033)",1071618317,"(17,402,930)"
자산재평가손익(세후기타포괄손익),40700217549,3997599260,0
총포괄손익,"(132,528,753,069)","(62,262,798,256)","(45,291,688,343)"
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),"(123,128,030,224)","(40,196,392,230)","(52,531,230,016)"
비지배지분에 귀속되는 당기순이익(손실),"(48,212,035,699)","(36,660,368,045)",2717965978
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분","(83,631,610,513)","(30,340,489,813)","(49,946,168,603)"
"포괄손익, 비지배지분","(48,897,142,556)","(31,922,308,443)",4654480260
주당이익,,,
기본주당이익(손실) (단위 : 원),"(6,445)","(2,129)","(3,103)"
