Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,37653319953,53560309629,71716622145
현금및현금성자산,6440362850,1809502013,8122571602
단기금융상품,0,25000000000,35981095891
매출채권,2110554398,2140839353,4021833772
단기미수금,657757589,566959451,339885268
단기미수수익,22065690,322497254,92575671
단기선급금,407331970,364662069,271182060
단기선급비용,2301278208,752023338,1955029315
당기법인세자산,193946620,480554169,0
"주,임,종 단기채권",50000000,50000000,0
유동재고자산,25470022628,22073271982,20932448566
비유동자산,59710341332,40263189899,24697810313
장기금융상품,301243898,1168697293,902986831
당기손익_공정가치측정금융자산,2396931000,0,0
유형자산,46674047767,32828737351,19807112381
사용권자산,353279319,480264333,525472453
투자부동산,322876364,0,0
장기임차보증금,967191873,1073174686,383861386
"기타무형자산, 총액",4071408004,4117526096,2745311941
이연법인세자산,4623363107,594790140,333065321
자산총계,97363661285,93823499528,96414432458
부채,,,
유동부채,21906336237,6427610086,11645574575
단기매입채무,1156480479,2108496664,4272921067
단기차입금,18400000000,0,0
단기미지급금,1013557030,2345889942,2060075121
단기미지급비용,495094900,312547191,256237495
단기예수금,81080760,82839840,48583040
단기선수금,277151489,11000000,1020786000
단기기타보증금,198296132,1087538305,2227095370
유동 리스부채,115125448,240770866,298687978
당기법인세부채,0,0,1318265329
유동충당부채,169549999,238527278,142923175
비유동부채,288087795,383002307,341424527
장기미지급금,0,0,9619283
비유동 리스부채,243087795,244895641,193698578
기타 비유동 부채,0,138106666,138106666
기타비유동채무,45000000,0,0
부채총계,22194424032,6810612393,11986999102
자본,,,
지배기업의 소유주에게 귀속되는 자본,76644745658,87955394237,84427433356
자본금,1415500000,1415500000,1415500000
자본잉여금,101656545934,101656545934,101656545934
기타포괄손익누계액,61592112,296034396,8595027
이익잉여금(결손금),"(26,488,892,388)","(15,412,686,093)","(18,653,207,605)"
비지배지분,"(1,475,508,405)","(942,507,102)",0
자본총계,75169237253,87012887135,84427433356
자본과부채총계,97363661285,93823499528,96414432458
