Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,191195478589,195354574191,169751356616
현금및현금성자산,20533608122,19614809815,5877750863
매출채권및기타채권,57632163074,53987212205,49954522286
재고자산,79191200441,87431837493,87135370610
기타금융자산,32906117875,33202427902,26148603233
기타유동자산,701199426,634874759,582633466
당기법인세자산,231189651,483412017,52476158
비유동자산,181439086945,178911460311,192876862700
장기성매출채권,154898033,0,0
당기손익-공정가치측정지정금융자산,1100000,1100000,1100000
투자부동산,0,0,7033403070
유형자산,161705918120,162516292781,169519370860
사용권자산,1317472356,2245977631,2142025745
무형자산,3324420053,3469100528,3583488313
기타금융자산,1274087337,1108687996,700338320
기타비유동자산,1260346084,1299458117,1369836882
이연법인세자산,12400844962,8270843258,8527299510
자산총계,372634565534,374266034502,362628219316
부채,,,
유동부채,196028355896,180512934178,174633393086
매입채무및기타채무,71411399353,65329708749,58163378984
단기차입금,87489294860,96496776604,95278720090
유동성장기차입금,12091796000,5045910000,6990214102
사채,19991277372,0,0
기타금융부채,0,1162006,2123302
기타 유동부채,2056918156,1847667328,1089286882
판매보증충당부채,1344363744,10250966457,10636087128
유동성리스부채,977534876,954579936,736372016
당기법인세부채,665771535,586163098,1737210582
비유동부채,51464357311,69227879221,74716675045
매입채무및기타채무,2558903283,0,0
장기차입금,13611740774,25625477754,25182064762
사채,0,19974598540,19961277372
기타비유동금융부채,9616658,9798534,0
기타비유동부채,3357347259,3221781779,3200909783
판매보증충당부채,9716137301,1306749803,829187477
확정급여부채,21358147118,17262021367,23744558321
리스부채,406690836,1351784262,1445577948
이연법인세부채,445774082,475667182,353099382
부채총계,247492713207,249740813399,249350068131
자본,,,
지배주주지분,122123969228,121656854204,110689092177
자본금,6584230000,6584230000,6584230000
자본잉여금,22332958424,22332958424,22332958424
기타자본,"(186,104,231)","(186,104,231)","(186,104,231)"
자본조정,"(3,817,805,610)",0,0
기타포괄손익누계액,7557922586,6599174089,3169175647
이익잉여금,89652768059,86326595922,78788832337
비지배지분,3017883099,2868366899,2589059008
자본총계,125141852327,124525221103,113278151185
자본과부채총계,372634565534,374266034502,362628219316
