Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
영업수익,11560700292,11088745688,10000675139
영업비용,30081184749,27939254367,21141154216
영업이익(손실),"(18,520,484,457)","(16,850,508,679)","(11,140,479,077)"
기타수익,67169181,242884140,164248479
기타비용,1885095394,2536449307,263910208
금융수익,1498100064,24674336924,614338098
금융비용,4924839923,16395264742,2829437703
지분법이익(손실),"(3,005,666,158)","(3,277,545,843)","(365,349,715)"
법인세비용차감전순이익(손실),"(26,770,816,687)","(14,142,547,507)","(13,820,590,126)"
법인세비용(수익),5207961,,48470739
당기순이익(손실),"(26,776,024,648)","(14,142,547,507)","(13,869,060,865)"
기타포괄손익,"(708,575,194)",464972482,"(400,136,603)"
1. 당기손익으로 재분류되지 않는 항목,"(732,569,924)",464225223,"(423,925,689)"
순확정급여부채의 재측정손익,"(732,569,924)",464225223,"(423,925,689)"
2. 당기손익으로 재분류되는 항목,23994730,747259,23789086
해외환산이익(손실),18549928,6192061,23789086
지분법자본변동,5444802,"(5,444,802)",
당기총포괄이익(손실),"(27,484,599,842)","(13,677,575,025)","(14,269,197,468)"
당기순이익(손실)의 귀속,,,
지배기업소유주지분,"(26,779,656,463)","(13,933,724,811)","(13,869,060,865)"
비지배지분,3631815,"(208,822,696)",
총포괄이익(손실)의 귀속,,,
지배기업소유주지분,"(27,470,432,347)","(13,469,434,939)","(14,269,197,468)"
비지배지분,"(14,167,495)","(208,140,086)",
지배기업소유주지분주당이익(손실) (단위 : 원),,,
보통주기본주당이익(손실)(단위:원) (단위 : 원),"(1,243)",(800),(853)
보통주희석주당순이익(손실)(단위:원) (단위 : 원),"(1,243)",(800),(853)
