Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,72783198144,78946829058,76618872759
현금및현금성자산,3529804807,4491937833,1301239820
단기금융상품,1882034911,305921677,59330
매출채권 및 기타유동채권,32239626495,25018664148,34607001649
당기법인세자산,2509980,201436,
유동재고자산,32576482300,45440891724,38006856515
기타유동자산,2215961791,3291391605,2703715445
당기손익-공정가치측정금융자산,336777860,397820635,
비유동자산,117512764233,100676080811,106620062758
장기금융상품,123754242,119047853,1900000
장기매출채권 및 기타비유동채권,1063324955,637712121,95285315
유형자산,83235470561,88540982139,94583315199
투자부동산,11492486627,8631673409,8682907637
기타비유동금융자산,367470770,,
이연법인세자산,4038329301,2458705289,2400294607
기타포괄손익-공정가치측정금융자산,4619343944,104000000,672400000
무형자산,12572583833,183960000,183960000
자산총계,190295962377,179622909869,183238935517
부채,,,
유동부채,119570949459,98773910391,95245463319
매입채무 및 기타유동채무,19440140097,20787931593,21909810675
당기법인세부채,,,525708249
기타 유동부채,929053924,1939272928,157413327
유동 리스부채,402666857,129817537,64959010
차입금,80119038881,66237792310,66952563102
유동성전환사채,11753649036,7665202212,2787872858
당기손익-공정가치측정금융부채,6926400664,2013893811,2847136098
비유동부채,5734351447,2586014922,8495605531
장기매입채무 및 기타비유동채무,371441120,300000000,300000000
비유동충당부채,55381760,50674939,
퇴직급여부채,3483764399,1934533626,2868917334
이연법인세부채,773128592,,
리스부채,307755576,300806357,231853291
장기차입금,742880000,,913025620
전환사채,,,4181809286
부채총계,125305300906,101359925313,103741068850
자본,,,
지배기업의 소유주에게 귀속되는 자본,61109440173,78262984556,79497866667
자본금,16234059000,16165970500,16050000000
자본잉여금,61458329464,61209003199,60586782963
기타자본구성요소,"(73,041,485)","(30,257,260)","(27,825,610)"
이익잉여금(결손금),"(16,509,906,806)",918268117,2888909314
비지배지분,3881221298,,
자본총계,64990661471,78262984556,79497866667
자본과부채총계,190295962377,179622909869,183238935517
