Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
영업수익,147335163984,146520128397,120283764981
영업비용,167616486499,169842341021,124238497683
영업이익(손실),"(20,281,322,515)","(23,322,212,624)","(3,954,732,702)"
영업외수익,98251829240,743924103,987762866
영업외비용,5825657438,1580135110,13046127277
금융수익,47155954386,7518442515,1841395728
금융비용,21979646873,6652834704,3947989441
지분법투자주식관련손익,"(33,364,416,942)","(823,328,233)","(36,300,319)"
법인세비용차감전순이익(손실),63956739858,"(24,116,144,053)","(18,155,991,145)"
법인세비용(수익),15704857436,1291647552,116282385
계속영업순이익,48251882422,"(25,407,791,605)",
세후중단영업이익,"(1,578,572,695)","(1,783,738,359)",
당기순이익(손실),46673309727,"(27,191,529,964)","(18,272,273,530)"
기타포괄손익,"(27,463,625)",66058399,"(64,062,331)"
후속적으로 당기손익으로 재분류되지 않는 항목,"(103,718,024)",49935018,"(30,868,759)"
확정급여제도의 재측정요소,"(103,718,024)",49935018,"(55,970,178)"
기타포괄손익-공정가치측적금융자산의 공정가치변동,,,25101419
후속적으로 당기손익으로 재분류되는 항목,76254399,16123381,"(33,193,572)"
지분법자본변동,69640598,,"(36,420,679)"
해외사업환산손익,6613801,16123381,3227107
총포괄이익(손실),46645846102,"(27,125,471,565)","(18,336,335,861)"
당기순이익(손실)의 귀속,,,
지배기업의 소유주지분,50906295987,"(12,295,797,893)","(8,406,052,195)"
비지배지분,"(4,232,986,260)","(14,895,732,071)","(9,866,221,335)"
총포괄이익(손실)의 귀속,,,
지배기업의 소유주지분,50920196967,"(12,268,425,019)","(8,459,125,766)"
비지배지분,"(4,274,350,865)","(14,857,046,546)","(9,877,210,095)"
주당이익(손실),,,
기본주당이익(손실) (단위 : 원),299.0,(72.0),(57.0)
희석주당이익(손실) (단위 : 원),299.0,(72.0),(57.0)
주당이익-계속영업 (단위 : 원),,,
기본주당이익(손실)-계속 (단위 : 원),300.0,(71),
희석주당이익(손실)-계속 (단위 : 원),300.0,(71),
