Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,83354203788,89638154238,85732205955
매출원가,66235702755,68859217835,61016967328
매출총이익,17118501033,20778936403,24715238627
판매비와관리비,19721686144,20482137518,19032510967
영업이익(손실),"(2,603,185,111)",296798885,5682727660
기타수익,1306085355,4774520563,3071338851
기타비용,44975009,123242656,54051567
금융수익,7432081397,1198823157,974542429
금융비용,3649548338,2531321552,2617154615
법인세비용차감전순이익(손실),2440458294,3615578397,7057402758
법인세비용(수익),1641778254,"(877,529,500)",45396612
당기순이익(손실),798680040,4493107897,7012006146
기타포괄손익,"(93,881,105)","(110,708,758)","(156,459,757)"
후속적으로 당기손익으로 재분류되지 않는항목,"(93,881,105)","(110,708,758)","(156,459,757)"
확정급여제도의 재측정요소,"(1,293,105)",6801242,2607662
기타포괄손익-공정가치 측정 금융자산 평가손익,"(92,588,000)","(117,510,000)","(159,067,419)"
포괄손익,704798935,4382399139,6855546389
당기순손익의 귀속,,,
지배기업지분,798680040,4493107897,7012006146
비지배지분,,,
당기총포괄손익의 귀속,,,
지배기업지분,704798935,4382399139,6855546389
비지배지분,,,
지배기업지분에 대한 주당손익,,,
기본주당이익(손실) (단위 : 원),85,480,750
희석주당이익(손실) (단위 : 원),85,480,750
