Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,106247977903,111476875669,97313955633
현금및현금성자산,18499799959,5242878918,8275834873
매출채권,11807935947,26983633125,15194263679
단기금융상품,23388830842,31459259690,39373722763
단기투자자산,7966182503,,
기타유동금융자산,465388292,325046182,192102520
재고자산,43694344113,46806742569,33537935360
당기법인세자산,130588710,58332620,56920960
기타유동자산,294907537,600982565,683175478
비유동자산,59721460323,57417494160,62109239996
장기금융상품,12615402787,7679470286,5777984701
장기투자자산,4750560512,4938883158,5809378175
기타비유동금융자산,100155526,128585526,148735526
유형자산,35876818891,36645912561,36484620299
투자부동산,3579013540,3621474607,10544369621
무형자산,1295037122,1295037122,1295037122
이연법인세자산,1504471945,3108130900,2049114552
자산총계,165969438226,168894369829,159423195629
부채,,,
유동부채,33409277314,36001100333,29148766842
매입채무,17343902506,19533024351,12720513861
기타유동금융부채,1080923823,836575288,892134077
단기차입금,12500000000,12500000000,12500000000
유동성장기차입금,,,500000000
당기법인세부채,,92891298,171268425
기타 유동부채,2484450985,3038609396,2364850479
비유동부채,621740061,1192324830,2301631410
기타비유동금융부채,600680318,1182162713,1282878936
장기차입금,,,1000000000
퇴직급여부채,21059743,10162117,18752474
부채총계,34031017375,37193425163,31450398252
자본,,,
지배기업지분,131938420851,131700944666,127972797377
자본금,4898400000,4898400000,4898400000
주식발행초과금,11545582831,11545582831,11545582831
자본잉여금,1609606411,1609606411,1609606411
자기주식,"(1,339,740,375)","(1,339,740,375)","(1,339,740,375)"
기타포괄손익누계액,"(718,268,000)","(625,680,000)","(508,170,000)"
이익잉여금,115942839984,115612775799,111767118510
비지배지분,,,
자본총계,131938420851,131700944666,127972797377
자본과부채총계,165969438226,168894369829,159423195629
