Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,10769161479,11262689377,13020252251
매출원가,2154178699,2544099980,3734225731
매출총이익,8614982780,8718589397,9286026520
판매비와관리비,69444046618,58371636758,56726452895
영업이익(손실),"(60,829,063,838)","(49,653,047,361)","(47,440,426,375)"
금융수익,4516481560,975310139,4189571031
금융비용,43874906941,7868525327,6383391437
기타수익,101605104390,176644244,176608072
기타비용,38902374864,288780951,637166610
법인세비용차감전 당기순이익(손실),"(37,484,759,693)","(56,658,399,256)","(50,094,805,319)"
법인세비용(수익),"(1,246,698,291)","(1,051,031,803)",984157008
당기순이익(손실),"(36,238,061,402)","(55,607,367,453)","(51,078,962,327)"
기타포괄손익,24985621,964486642,"(2,800,910,119)"
후속적으로 당기손익으로 재분류 되는 항목,24985621,964486642,"(2,800,910,119)"
해외사업장환산외환차이(세후기타포괄손익),24985621,964486642,"(2,800,910,119)"
당기총포괄이익(손실),"(36,213,075,781)","(54,642,880,811)","(53,879,872,446)"
당기순이익(손실)의 귀속,,,
지배기업소유주지분,5261217967,"(53,504,731,534)","(50,336,082,714)"
비지배기업소유주지분,"(41,499,279,369)","(2,102,635,919)","(742,879,613)"
당기총포괄이익(손실)의 귀속,,,
지배기업소유주지분,4963066038,"(51,929,176,882)","(53,065,151,895)"
비지배기업소유주지분,"(41,176,141,819)","(2,713,703,929)","(814,720,551)"
주당이익(손실),,,
기본주당이익(손실) (단위 : 원),65,"(1,359)","(1,420)"
희석주당이익(손실) (단위 : 원),60,"(1,359)","(1,420)"
