Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
당기순이익,31940210131,30539661944.0,20556266648.0
기타포괄손익,,,
후속적으로 당기손익으로 재분류되지 않는 항목,"(2,556,859,426)",4059851817.0,572315650.0
순확정급여부채의 재측정요소,"(2,556,859,426)",4059851817.0,572315650.0
후속적으로 당기손익으로 재분류될 수 있는 항목,372691090,1359881206.0,1607732887.0
외환차이,372691090,1359881206.0,1607732887.0
총포괄손익,29756041795,35959394967.0,22736315185.0
총포괄손익의 귀속,,,
지배주주지분,29271405808,35491040612.0,22338865258.0
비지배지분,484635987,468354355.0,397449927.0
