Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
Ⅰ.매출액,230617475526,205956336083,201771691421
Ⅱ.매출원가,216718484943,204623056892,187754640758
Ⅲ.매출총이익,13898990583,1333279191,14017050663
Ⅳ.판매비와관리비,20892440346,24866820161,26350392959
Ⅴ.영업이익(손실),"(6,993,449,763)","(23,533,540,970)","(12,333,342,296)"
Ⅵ.기타수익,448644373,2778175303,27237447444
Ⅶ.기타비용,11538670508,1162464030,2842669549
Ⅷ.금융수익,135554370,144327018,152581392
Ⅸ.금융비용,1644285444,1040972635,1525833085
Ⅹ.법인세비용차감전순이익(손실),"(19,592,206,972)","(22,814,475,314)",10688183906
XI.법인세비용(수익),136037060,656917414,666687644
XⅡ.당기순이익(손실),"(19,728,244,032)","(23,471,392,728)",10021496262
XⅢ.당기순이익(손실)의 귀속,,,
(1)지배기업의 소유주에게 귀속되는 당기순이익(손실),"(19,670,648,301)","(23,471,392,728)",10021496262
(2)비지배지분에 귀속되는 당기순이익(손실),"(57,595,731)",,
XIV.주당이익(손실),,,
(1)기본주당이익(손실) (단위 : 원),(332),(396),174
