Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,74126065820,77157401313,61454693996
영업비용,73431405883,69716425978,54686430962
영업이익(손실),694659937,7440975335,6768263034
기타이익,375650240,360350306,221845751
기타비용,12976830459,171476514,50894733
금융수익,8569274946,3724241878,683333987
이자수익(금융수익),1264312610,234260834,97589566
금융수익,7304962336,3489981044,585744421
금융비용,6559736959,7210104820,139513773
법인세비용차감전순이익(손실),"(9,896,982,295)",4143986185,7483034266
법인세비용(수익),1331598864,1008713164,735766130
당기순이익(손실),"(11,228,581,159)",3135273021,6747268136
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),"(11,224,623,451)",3119557256,6744696398
비지배지분에 귀속되는 당기순이익(손실),"(3,957,708)",15715765,2571738
기타포괄손익,11834799,"(55,606,416)","(116,359,813)"
당기손익으로 재분류되지 않는항목(세후기타포괄손익),,,
후속적으로 당기손익으로 재분류되는 항목,11834799,"(55,606,416)","(116,359,813)"
해외사업장환산외환차이(세후기타포괄손익),11834799,"(55,606,416)","(116,359,813)"
총포괄손익,"(11,216,746,360)",3079666605,6630908323
포괄손익의 귀속,,,
지배기업의 소유주에게 귀속되는 총포괄손익,"(11,212,788,652)",3063950840,6628336585
비지배지분,"(3,957,708)",15715765,2571738
주당이익,,,
기본주당이익(손실) (단위 : 원),(150),42,91
희석주당이익(손실) (단위 : 원),(150),42,90
