Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,768920159344,774103601234,613699105829
매출원가,698734763241,640031726834,529898084962
매출총이익,70185396103,134071874400,83801020867
판매비와관리비,58575486498,65780569189,54414313132
영업이익(손실),11609909605,68291305211,29386707735
기타수익,2296704109,2020788179,9048006188
기타비용,29669206669,9436030416,2220742638
금융수익,14516531388,22025831736,10055287723
금융비용,32962466752,37017449295,22050660337
관계기업 당기순이익에 대한 지분,2657971811,9080088326,1769230635
법인세비용차감전순이익(손실),"(31,550,556,508)",54964533741,25987829306
법인세비용(수익),"(9,914,580,070)",9446070587,6258142553
당기순이익(손실),"(21,635,976,438)",45518463154,19729686753
당기순이익(손실)의 귀속,,,
지배기업의 소유주지분 귀속,"(21,985,816,935)",44938050612,18590124909
비지배지분 귀속,349840497,580412542,1139561844
기타포괄손익,"(1,136,520,390)",6287522424,5853695787
당기손익으로 재분류되지 않는항목,,,
순확정급여부채의 재측정요소,"(2,358,385,254)",6474521077,4811991235
지분법이익잉여금 변동,"(16,186,591)",23565992,"(4,575,508)"
당기손익으로 재분류될 수 있는 항목,,,
해외사업환산손익,1238051455,"(210,564,645)",1046280060
당기총포괄손익,"(22,772,496,828)",51805985578,25583382540
당기총포괄이익(손실)의 귀속,,,
지배기업의 소유주지분의 귀속,"(23,127,164,627)",51229216506,24442551506
비지배지분 귀속,354667799,576769072,1140831034
주당손익,,,
기본 및 희석주당순이익(손실) (단위 : 원),(353),721,298
