Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,988686976873,1027034109514,918188003769
현금및현금성자산,220255934189,267668684482,177796937504
매출채권 및 기타유동채권,246007758464,270699057225,141073368346
단기미청구공사,76900420878,48265182768,85992224175
기타유동금융자산,303361149686,284248897074,381104049122
기타유동자산,64974839032,82188782149,54662664620
당기법인세자산,12022128,46621917,1958580
유동재고자산,7583836276,6285420772,5948678265
매각예정자산,69591016220,67631463127,71608123157
비유동자산,550153717092,589009394312,602473768894
유형자산,92715551874,120900591884,76616498191
무형자산,24641019210,52873355579,63452397335
투자부동산,190989562031,197303526674,195492313499
관계기업투자,57584012793,75556085397,72824197942
기타비유동금융자산,114700666620,107767876287,179548623178
기타비유동자산,17619480420,,
이연법인세자산,51903424144,34607958491,14539738749
자산총계,1538840693965,1616043503826,1520661772663
부채,,,
유동부채,590063060790,711603988281,704000923227
매입채무 및 기타유동채무,280506121267,293004200223,314484256965
단기초과청구공사,118749491155,243071597535,161319648798
차입금등(유동),84673461850,68643662443,134857978619
기타유동금융부채,16848536635,18140211840,17041125053
기타 유동부채,11955170552,17662276328,14339051327
리스부채(유동),10543165128,20662963460,20414769062
유동충당부채,31868392768,14077951131,
당기법인세부채,34918721435,36341125321,41544093403
비유동부채,105105626387,148587642493,149691856903
장기매입채무 및 기타비유동채무,48163921,1783139907,1787223763
차입금등(비유동),23323277402,69538538832,77926248690
기타비유동금융부채,3438984857,3491782147,4419894805
기타 비유동 부채,10926387475,12117617359,15154961226
리스부채(비유동),4622581247,3636664054,3146401789
확정급여부채,615852980,1284494430,358380422
기타충당부채,62130378505,56735405764,46898746208
부채총계,695168687177,860191630774,853692780130
자본,,,
지배기업의 소유주에게 귀속되는 자본,843838960378,740114241082,652946784932
자본금,114904228500,114904228500,114904228500
자본잉여금,117530282616,117530282616,117144895659
기타자본항목,"(49,176,008,708)","(22,704,027,573)","(22,554,189,419)"
이익잉여금(결손금),660580457970,530383757539,443451850192
비지배지분,"(166,953,590)",15737631970,14022207601
자본총계,843672006788,755851873052,666968992533
자본과부채총계,1538840693965,1616043503826,1520661772663
