Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,218556326262.0,190089490987.0,157357863438.0
매출원가,146164322611.0,120050278552.0,100399590133.0
매출총이익,72392003651.0,70039212435.0,56958273305.0
판매비와관리비,60222356704.0,55864698576.0,50363206235.0
영업이익(손실),12169646947.0,14174513859.0,6595067070.0
금융수익,2814711023.0,1643104572.0,317627631.0
금융비용,158572516.0,119979809.0,117834244.0
기타영업외수익,50515661.0,45723152.0,39611484.0
기타영업외비용,1546196516.0,1013696732.0,862592627.0
지분법적용투자손익,,29729505.0,2577373581.0
관계기업투자주식처분이익,,1861899004.0,
법인세비용차감전순이익(손실),13330104599.0,16621293551.0,8549252895.0
법인세비용(수익),3495369731.0,4335108672.0,2401902863.0
당기순이익(손실),9834734868.0,12286184879.0,6147350032.0
당기순이익(손실)의 귀속,,,
지배기업 소유주지분,9834734868.0,12286184879.0,6147350032.0
비지배지분,,,
주당이익(손실),,,
기본주당이익(손실) (단위 : 원),847.0,1059.0,533.0
희석주당이익(손실) (단위 : 원),847.0,1059.0,531.0
