Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,14894173341,43264653768,18929305789
현금및현금성자산,4710565905,2658592255,11050663876
기타금융자산,4404907438,1878176796,555479541
매출채권,3564797075,2935486448,4438417565
계약자산,634503800,257703246,124070306
유동재고자산,,7246809,2298812636
기타유동자산,1377816168,1057585854,377123235
당기법인세자산,201582955,58008582,84738630
매각예정자산,,34411853778,
비유동자산,45862602559,24228516573,74830054967
기타비유동금융자산,2401589148,1669743678,1224977780
비유동 당기손익-공정가치 측정 금융자산,11724320871,3357292241,10172053850
관계기업에 대한 투자자산,8140950930,2703607897,42301343308
유형자산,4794060645,4746120550,11385360940
투자부동산,10358402725,9196790794,9582447262
무형자산,6962278240,2242358719,163871827
퇴직급여자산,,4602694,
기타비유동자산,1481000000,308000000,
자산총계,60756775900,67493170341,93759360756
부채,,,
유동부채,14583651489,31301364881,37506110167
매입채무,408264997,682758558,2717350461
기타금융부채,5094018104,2698030473,3565896274
유동 차입금,1178393610,5655000000,9440000000
전환사채,5177856090,849317011,16096419208
유동 리스부채,538511277,584800998,705508318
계약부채,225948121,742424647,1493205893
유동충당부채,156688632,141475237,645361958
기타 유동부채,1803970658,19947557957,2842368055
비유동부채,2566755738,727470102,1334153691
기타금융부채,551776077,587199198,443909703
파생상품부채,661107376,,
비유동 리스부채,836659103,140270904,506169490
복구충당부채,"(135,655,599)",,
퇴직급여부채,63048949,,384074498
이연법인세부채,318508634,,
부채총계,17150407227,32028834983,38840263858
자본,,,
지배기업의 소유주에게 귀속되는 자본,43606368673,35464335358,54802094687
자본금,4155002500,53049263500,53049263500
주식발행초과금,57824059705,54969500006,54969500006
기타자본항목,"(23,374,875,731)","(22,446,734,553)","(22,261,857,608)"
이익잉여금(결손금),5002182199,"(50,279,424,455)","(30,954,811,211)"
매각예정자산과 관련하여 자본으로 직접 인식된 금액,,171730860,
비지배지분,,,117002211
자본총계,43606368673,35464335358,54919096898
자본과부채총계,60756775900,67493170341,93759360756
