Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,34524514691,26734043054,29173303660
현금및현금성자산,23826601978,4981928579,15641832281
매출채권 및 기타유동채권,4631913470,5705826317,2876719557
기타유동금융자산,2000000000,12000000000,8000000000
유동재고자산,3302223112,3348910448,2063851959
계약자산,2440752,9122985,2204211
기타유동자산,609043429,630586135,579847602
당기법인세자산,152291950,57668590,8848050
매각예정비유동자산,237014313,0,0
비유동자산,11123139077,10469067706,5914116956
장기매출채권 및 기타비유동채권,0,43098181,220909090
당기손익-공정가치측정금융자산,6056764450,7033595827,432467022
기타포괄손익-공정가치측정금융자산,1864112300,1643115076,3572600100
관계기업투자,0,289617345,383302690
기타비유동금융자산,521718184,359782575,277000923
비유동계약자산,835763861,0,0
유형자산,1312751455,769261463,724785744
영업권 이외의 무형자산,532028827,330597239,303051387
자산총계,45884668081,37203110760,35087420616
부채,,,
유동부채,7836426515,7714123376,14469121993
매입채무 및 기타유동채무,1927874209,996714291,1046864661
기타유동금융부채,445212979,281630284,73915214
유동성전환사채,4913684512,6258717785,13163936424
기타 유동부채,546791165,167276529,182201483
유동계약부채,2863650,9784487,2204211
비유동부채,573431587,409216665,751190940
기타비유동금융부채,139215398,158936212,85778728
기타 비유동 부채,26079298,0,0
전환사채,0,0,652646160
퇴직급여부채,408136891,250280453,12766052
부채총계,8409858102,8123340041,15220312933
자본,,,
지배기업의 소유주에게 귀속되는 자본,37372661580,28967552901,19867107683
자본금,29593112000,23601989000,16147954500
자본잉여금,64028596091,62626854642,59774289139
기타포괄손익누계액,"(2,376,228,930)","(2,609,472,605)","(2,372,452,976)"
기타자본구성요소,"(446,378,975)","(446,378,975)","(338,727,760)"
이익잉여금(결손금),"(53,426,438,606)","(54,205,439,161)","(53,343,955,220)"
비지배지분,102148399,112217818,0
자본총계,37474809979,29079770719,19867107683
자본과부채총계,45884668081,37203110760,35087420616
