Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,196715168088,189709754189,165151962097
매출원가,170190938508,162950686177,149172898325
매출총이익,26524229580,26759068012,15979063772
판매비와관리비,11212318876,9947014987,8617808310
영업이익(손실),15311910704,16812053025,7361255462
기타수익,606122156,375721944,314350428
기타비용,334972044,21955811,14192070
금융수익,1274773624,92090695,981809694
금융비용,20480045547,9891033636,2182200699
법인세비용차감전순이익(손실),"(3,622,211,107)",7366876217,6461022815
법인세비용(수익),2794516062,3643665293,741895296
당기순이익(손실),"(6,416,727,169)",3723210924,5719127519
기타포괄손익,981928,"(7,421,018)","(2,804,819)"
당기손익으로 재분류될 수 있는 항목,981928,"(7,421,018)","(2,804,819)"
해외사업장환산외환차이(세후기타포괄손익),981928,"(7,421,018)","(2,804,819)"
총포괄손익,"(6,415,745,241)",3715789906,5716322700
당기순이익(손실)의 귀속,,,
지배기업 소유주지분,"(6,416,727,169)",3723210924,5719127519
총 포괄손익의 귀속,,,
지배기업 소유주지분,"(6,415,745,241)",3715789906,5716322700
주당이익,,,
기본주당이익(손실) (단위 : 원),(358),248,763
희석주당이익(손실) (단위 : 원),(358),246,
