Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),173052825577,164178182253,153501081951
매출원가,161647832788,155448442343,143803323065
매출총이익,11404992789,8729739910,9697758886
판매비와관리비,4455838231,5922738927,2898151669
영업이익(손실),6949154558,2807000983,6799607217
기타수익,1824041104,2489586797,2504845522
기타비용,763838934,1834011098,3350698614
금융수익,119439928,72505850,252570373
금융비용,765143054,1096473841,1521811839
법인세비용차감전순이익(손실),7363653602,2438608691,4684512659
법인세비용(수익),"(730,383,748)","(118,812,875)",882832194
당기순이익(손실),8094037350,2557421566,3801680465
기타포괄손익,44961365,"(113,907,138)",2546084616
당기손익으로 재분류되지 않는 항목(세전기타포괄손익),0,0,0
당기손익으로 재분류될 수 있는 항목(세전기타포괄손익),44961365,"(113,907,138)",2546084616
총포괄손익,8138998715,2443514428,6347765081
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),8472313856,2792975408,4000108505
비지배지분에 귀속되는 당기순이익(손실),"(378,276,506)","(235,553,842)","(198,428,040)"
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분",8513745636,2699939944,6371983728
"포괄손익, 비지배지분","(374,746,921)","(256,425,516)","(24,218,647)"
주당이익,,,
기본주당이익(손실) (단위 : 원),727,240,375
