Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),26311911772,34472979660,24059028591
매출원가,22561692712,29514044103,21115790736
매출총이익,3750219060,4958935557,2943237855
판매비와관리비,5040882945,4270316267,3539592161
영업이익(손실),"(1,290,663,885)",688619290,"(596,354,306)"
금융수익,2210148594,1959121420,1169471352
이자수익,204080726,70771339,15088920
외환차익,1073277894,1159951875,687061126
외화환산이익,25129242,263583858,28946987
파생상품평가이익,761615309,464814348,438374319
사채상환이익,146045423,,
금융원가,1573058889,3116357376,1475235119
이자비용,113652536,401371746,882256700
외환차손,1000283656,1130594084,512091979
외화환산손실,121808845,223458369,80530784
파생상품평가손실,337313852,1360933177,
사채상환손실,,,355656
기타영업외수익,831555426,975316315,1388686829
기타영업외비용,564648551,601618617,1501027808
법인세비용차감전순이익(손실),"(386,667,305)","(94,918,968)","(1,014,459,052)"
법인세비용(수익),,"(3,026,367)",5735317
계속영업이익(손실),"(386,667,305)","(91,892,601)","(1,020,194,369)"
중단영업이익(손실),,"(30,544,715)","(548,192,055)"
당기순이익(손실),"(386,667,305)","(122,437,316)","(1,568,386,424)"
기타포괄손익,"(339,521,215)",33997775,361124907
당기손익으로 재분류되지 않는항목(세후기타포괄손익),"(252,550,072)",18066580,41989916
확정급여제도의 재측정손익(세후기타포괄손익),"(252,550,072)",18066580,41989916
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),"(86,971,143)",15931195,319134991
해외사업장환산외환차이(세후기타포괄손익),"(86,971,143)",15931195,319134991
총포괄손익,"(726,188,520)","(88,439,541)","(1,207,261,517)"
당기순이익(손실)의 귀속,,,
지배기업의소유주지분,"(386,667,305)","(122,437,316)","(1,568,386,424)"
총 포괄손익의 귀속,,,
지배기업의소유주지분,"(726,188,520)","(88,439,541)","(1,207,261,517)"
주당이익,,,
기본및희석주당이익(손실) (단위 : 원),(18),(7),(123)
계속영업기본및희석주당이익(손실) (단위 : 원),(18),(5),(80)
중단영업기본및희석주당이익(손실) (단위 : 원),,(2),(43)
