Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),16392594426,9702666379,16187125981
매출원가,15014830927,11250646246,18466454991
매출총이익,1377763499,"(1,547,979,867)","(2,279,329,010)"
판매비와관리비,5480796988,5662018423,7131680372
영업이익(손실),"(4,103,033,489)","(7,209,998,290)","(9,411,009,382)"
기타이익,260377446,273663771,286513011
기타손실,207105463,1212325747,3441917779
기타의대손상각비,,"(554,167,439)",
금융수익,1067392757,627435302,415701375
금융원가,1453687594,903325980,1210876295
법인세비용차감전순이익(손실),"(4,436,056,343)","(8,978,718,383)","(13,361,589,070)"
당기순이익(손실),"(4,436,056,343)","(8,978,718,383)","(13,361,589,070)"
기타포괄손익,,,
당기손익으로 재분류되지 않는항목(세후기타포괄손익),"(132,945,403)",6457623,198094323
확정급여제도의 재측정손익(세후기타포괄손익),"(132,945,403)",6457623,198094323
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),410918074,171544473,"(121,036,555)"
해외사업장환산외환차이(세후기타포괄손익),410918074,171544473,"(121,036,555)"
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),"(4,436,056,343)","(8,978,718,383)","(13,361,589,070)"
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분","(4,158,083,672)","(8,800,716,287)","(13,284,531,302)"
주당이익,,,
기본주당이익(손실) (단위 : 원),(146.00),(493.00),(871.00)
희석주당이익(손실) (단위 : 원),(146.00),(493.00),(871.00)
