Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,47804354565,75437247350,70987742732
현금및현금성자산,9492280257,31630418074,38168302857
단기금융상품,21181000000,,
유동파생상품자산,,5206851341,929489693
매출채권 및 기타채권,4790900385,13859931613,12441837692
유동재고자산,7463679105,24041994959,19201159686
당기법인세자산,28099620,101246660,
기타유동자산,443490813,596804703,246952804
매각예정자산,4404904385,,
비유동자산,54441750054,58972262286,47663625938
장기매출채권 및 기타채권,455566526,464889306,336135749
기타포괄손익-공정가치 측정 금융자산,3778061000,278061000,278061000
당기손익-공정가치측정금융자산,29714521560,32411985408,22809382551
종속기업 및 관계기업투자주식,,3448846065,
유형자산,16827876115,16496109411,17742991449
투자부동산,2363810472,4098499058,4737816426
무형자산,1301914381,1773872038,1759238763
자산총계,102246104619,134409509636,118651368670
부채,,,
유동부채,22156240845,33854991978,29987592455
매입채무 및 기타유동채무,2564233847,5375784802,7460163271
유동 리스부채,150882839,58610146,13863304
유동 차입금,4450000000,7450000000,4450000000
유동성전환사채,10161225928,8860417344,7440455335
유동파생상품부채,1924155399,5472140857,4869601690
기타유동금융부채,,4450000000,4450000000
유동충당부채,892575118,1527181403,703994454
당기법인세부채,55523720,30423650,138245265
기타 유동부채,702739609,630433776,461269136
매각예정부채,1254904385,,
비유동부채,5182980453,7188561941,4021501240
장기매입채무 및 기타비유동채무,50000000,50000000,
비유동 리스부채,491499034,86775771,47084607
순확정급여부채,2646958975,2234648745,2498605704
비지배지분부채,,3341326496,
이연법인세부채,1994522444,1475810929,1475810929
부채총계,27339221298,41043553919,34009093695
자본,,,
지배기업의 소유주에게 귀속되는 자본,74906883321,93365955717,84642274975
자본금,15214885400,2226003900,2226003900
자본잉여금,148086153902,146134054474,146134054474
기타자본,"(4,114,975,373)","(4,114,975,373)","(4,111,519,373)"
기타포괄손익누계액,"(3,793,449,747)","(3,687,295,102)","(3,884,750,665)"
이익잉여금(결손금),"(80,485,730,861)","(47,191,832,182)","(55,721,513,361)"
비지배지분,,,
자본총계,74906883321,93365955717,84642274975
자본과부채총계,102246104619,134409509636,118651368670
