Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,285658919446,263301590668.0,203453887026
매출원가,232318371544,222980275771.0,164268609058
매출총이익,53340547902,40321314897.0,39185277968
판매비와관리비,36147439244,24395854245.0,16917015328
영업이익,17193108658,15925460652.0,22268262640
기타수익,1204696921,1422351933.0,7703953994
기타비용,1265821276,87595688.0,39777864
금융수익,8144051732,32582492984.0,8554210344
금융원가,27660534359,12357865168.0,35657756388
법인세비용차감전순이익(손실),"(2,384,498,324)",37484844713.0,2828892726
법인세비용,7421950364,8605262978.0,2035604921
당기순이익,"(9,806,448,688)",28879581735.0,793287805
지배기업소유주지분,"(10,505,961,682)",28586305857.0,793287805
비지배지분,699512994,293275878.0,
기타포괄손익,"(805,207,619)",2842187275.0,7840928086
당기손익으로 재분류되지 않는 항목,,,
순확정급여부채의 재측정 요소,"(1,203,674,455)",542373575.0,"(126,885,047)"
기타포괄손익-공정가치측정지분상품평가손익,,,"(2,040,451)"
재평가이익잉여금,,1334229660.0,5575625901
후속적으로 당기손익으로 재분류되는 항목,,,
해외사업장환산손익,398466836,965584040.0,2394227683
총포괄손익,"(10,611,656,307)",31721769010.0,8634215891
지배기업소유주지분,"(11,093,544,338)",31409067921.0,8634215891
비지배지분,481888031,312701089.0,
주당순이익,,,
기본주당순이익 (단위 : 원),(250),1108.0,39
희석주당순이익 (단위 : 원),(250),311.0,39
