Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,262081334883,253180273368,259475465427
현금및현금성자산,129964163647,117310682259,154210407898
단기금융상품,100000000,15000000000,
당기손익-공정가치측정금융자산,3313133079,6262329485,16688631153
매출채권,65362264916,51962367851,40124936793
기타금융자산,1379386559,1430377089,1993164806
재고자산,60112590653,59746786201,44660266504
기타유동자산,1849796029,1467730483,1798058273
비유동자산,308377811295,98963459281,47288038908
장기금융상품,2000000,,
유형자산,240116416941,94748150926,41112885581
무형자산,34326176087,2476803534,34723333
투자부동산,31870965227,,
기타비유동금융자산,704942056,5720000,720000
기타비유동자산,7642347,11473784,
이연법인세자산,87288048,1012869548,6139709994
순확정급여자산,1262380589,708441489,
자산총계,570459146178,352143732649,306763504335
부채,,,
유동부채,92405382526,117764418740,148913982375
매입채무,21674929659,16716294046,16406484894
금융부채,14781185792,6352319276,6060207856
기타유동부채,1552690715,850976891,987428116
전환사채,,25062945737,24412818009
신주인수권부사채,,40456004235,39000850962
상환전환우선주부채,2624200375,2066014299,
파생상품부채,7222290667,22967436102,39562911588
단기차입금,24621758187,1607679101,15348263524
유동성장기차입금,17360000000,,
미지급법인세,2568327131,1684749053,7135017426
비유동부채,41302959510,32434241815,1716456763
순확정급여부채,37044829,349579113,649572570
장기차입금,3200000000,14360000000,262588250
이연법인세부채,17946133912,1186330253,622387500
기타금융부채,1269731503,395157814,181908443
기타비유동부채,493430613,,
비지배지분부채,18356618653,16143174635,
부채총계,133708342036,150198660555,150630439138
자본,,,
지배기업의 소유주에게 귀속되는 자본,344187152706,198790606181,156133065197
자본금,27016637500,14767947000,12369317000
주식발행초과금,228736671215,80791461957,52551913977
기타자본,"(19,811,726,522)","(18,977,237,127)","(1,977,125,710)"
기타포괄손익누계액,11150130929,10779241693,8479427993
이익잉여금,97095439584,111429192658,84709531937
비지배지분,92563651436,3154465913,
자본총계,436750804142,201945072094,156133065197
부채 및 자본총계,570459146178,352143732649,306763504335
