Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,1075549770909.0,1153075088455.0,1077770577004.0
현금및현금성자산,184205136831.0,203383658172.0,159305426565.0
금융기관예치금,14190949814.0,13919112611.0,10290425867.0
매출채권,456235477385.0,488894692267.0,478304006687.0
기타수취채권,13294560470.0,12638120321.0,15101922753.0
기타금융자산,7019763812.0,12944725598.0,8925520682.0
재고자산,363452973698.0,387466534638.0,374688704601.0
기타자산,29090532394.0,30448383527.0,27923089317.0
당기법인세자산,8060376505.0,3379861321.0,3231480532.0
비유동자산,1375730873333.0,1379693309800.0,1396501790561.0
금융기관예치금,16512400.0,15166000.0,14878000.0
매출채권,2139192427.0,2290216253.0,2186658608.0
기타수취채권,9873427064.0,10528980078.0,8255124011.0
기타금융자산,53465660384.0,33457866673.0,38790422259.0
유형자산,783469850761.0,823059316832.0,866338182075.0
무형자산,15510229323.0,15596283849.0,15719414404.0
공동기업 및 관계기업 투자,308352124824.0,297623161200.0,325499124493.0
투자부동산,171582146999.0,162708638320.0,133939837281.0
기타자산,4491437319.0,4044150179.0,5468592150.0
순확정급여자산,11361195898.0,13273525352.0,0.0
이연법인세자산,15469095934.0,17096005064.0,289557280.0
자산총계,2451280644242.0,2532768398255.0,2474272367565.0
부채,,,
유동부채,446167186304.0,561483968404.0,601225850753.0
매입채무,140992519412.0,153124635327.0,200183386192.0
기타지급채무,68870492748.0,53836168762.0,72929553472.0
단기차입금,146513513034.0,266427269421.0,259959726226.0
유동성장기부채,35384558150.0,31608843200.0,10049256610.0
당기법인세부채,13862945583.0,16210272613.0,20142801953.0
기타부채,40543157377.0,40276779081.0,37961126300.0
비유동부채,209902777360.0,243762271162.0,234936612186.0
기타지급채무,11628408870.0,15640372259.0,9076493990.0
장기차입금,45194912440.0,61957841639.0,64199568949.0
순확정급여부채,521029174.0,385343302.0,3875619511.0
기타부채,8348776438.0,10525216207.0,10542511782.0
이연법인세부채,144209650438.0,155253497755.0,147242417954.0
부채총계,656069963664.0,805246239566.0,836162462939.0
자본,,,
지배기업의 소유주에게 귀속되는 자본,1677197825589.0,1600034753078.0,1527750786969.0
자본금,25000000000.0,23000000000.0,23000000000.0
기타자본구성요소,4455684075.0,4466449978.0,8089053040.0
기타포괄손익누계액,20980059858.0,5707058521.0,9419601015.0
이익잉여금,1626762081656.0,1566861244579.0,1487242132914.0
비지배지분,118012854989.0,127487405611.0,110359117657.0
자본총계,1795210680578.0,1727522158689.0,1638109904626.0
부채및자본총계,2451280644242.0,2532768398255.0,2474272367565.0
