Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),1765567201,2896359385,2367271535
영업비용,18290131521,13668963819,6665509352
판매비와관리비,16944407427,12582094585,5443014770
상품구입비용,,5047200,687131535
연구개발비,1345724094,1081822034,535363047
영업이익(손실),"(16,524,564,320)","(10,772,604,434)","(4,298,237,817)"
기타수익,6055420,46422182,14355629
기타비용,39890770,2942694535,30950646
금융수익,8169952570,937248033,36110195
금융비용,4842402757,2267823594,40624800
법인세비용차감전순이익(손실),"(13,230,849,857)","(14,999,452,348)","(4,319,347,439)"
법인세비용(수익),,,
당기순이익(손실),"(13,230,849,857)","(14,999,452,348)","(4,319,347,439)"
기타포괄손익,8423161,4109082,
당기손익으로 재분류될 수 없는 항목(세후기타포괄손익),8423161,4109082,
확정급여제도의 재측정손익(세후기타포괄손익),1092288,,
기타포괄손익-공정가치측정금융자산평가손익(세후기타포괄손익),7330873,,
총포괄손익,"(13,222,426,696)","(14,995,343,266)","(4,319,347,439)"
당기순이익(손실)의 귀속,,,
지배기업주주지분,"(13,230,849,857)","(14,907,958,406)","(4,319,347,439)"
비지배주주지분,,"(91,493,942)",
포괄손익의 귀속,,,
지배기업주주지분,"(13,222,426,696)","(14,905,722,243)","(4,319,347,439)"
비지배주주지분,,"(89,621,023)",
주당이익,,,
기본주당순손실 (단위 : 원),676,791,272
희석주당순손실 (단위 : 원),676,791,272
