Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,59770284410,80090720780,79237364004
현금및현금성자산,12402971818,28363709535,3216906714
기타금융자산,10376888861,19112821870,20972718285
매출채권 및 계약자산,23663686143,24531540780,30987575942
매출채권,3204706371,18753245680,14757265542
계약자산,20458979772,5778295100,16230310400
재고자산,13313646638,8036566105,23191320497
기타자산,13090950,46082490,868842566
비유동자산,35768136430,21191614010,18460530229
기타금융자산,9119364207,4989413562,2127148887
계약자산,8428200000,,
유형자산,1066729307,1314190503,844665844
무형자산,20579039,26113643,43302365
순확정급여자산,55010310,92910385,
이연법인세자산,3815840532,2409559135,2231257587
사용권자산,1603603683,1769976948,375619760
기타자산,11658809352,10589449834,12838535786
자산총계,95538420840,101282334790,97697894233
부채,,,
유동부채,32064756409,34880405767,39548689010
매입채무 및 계약부채,8519565434,8532503564,15238902019
매입채무,8489565434,8362503564,12487902019
계약부채,30000000,170000000,2751000000
유동성전환사채,11789612977,6511925695,
당기법인세부채,587732795,973529569,1469058416
기타금융부채,8328534316,11479334219,19152318182
리스부채,538542046,474313569,316905224
기타부채,2300768841,6908799151,3371505169
비유동부채,1069102845,7896983670,10446827318
기타금융부채,,59780000,
전환사채,,6612109167,10001302165
법인세부채,61338946,19293942,
리스부채,1007763899,1205800561,75981946
순확정급여부채,,,369543207
부채총계,33133859254,42777389437,49995516328
자본,,,
지배기업의 소유주에게 귀속되는 자본,62404561586,58504945353,47702377905
자본금,4769997000,4769997000,4765880000
자본잉여금,45925336850,45925336850,39082646166
기타자본항목,"(7,768,044,960)","(7,753,734,300)","(7,535,056,050)"
기타포괄손익누계액,"(935,898,736)",,
이익잉여금,20413171432,15563345803,11388907789
비지배지분,,,
자본총계,62404561586,58504945353,47702377905
자본과부채총계,95538420840,101282334790,97697894233
