Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),203726077936.0,178041889332.0,130124357015
매출원가,187139501679.0,162884763565.0,125708306903
매출총이익,16586576257.0,15157125767.0,4416050112
판매비와관리비,12541983094.0,12719878571.0,9538557872
영업이익(손실),4044593163.0,2437247196.0,"(5,122,507,760)"
금융수익,2849289935.0,6412290409.0,3962201384
금융원가,5791700938.0,6656863838.0,1069851133
기타이익,654966795.0,812231606.0,1398982673
기타손실,566214154.0,488394119.0,155929843
법인세비용차감전순이익(손실),1190934801.0,2516511254.0,"(987,104,679)"
법인세비용(수익),128227806.0,1415151272.0,"(581,693,517)"
당기순이익(손실),1062706995.0,1101359982.0,"(405,411,162)"
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),1062706995.0,1101359982.0,"(405,411,162)"
주당이익,,,
기본주당이익(손실) (단위 : 원),92.0,96.0,(35)
