Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
"매출액 (주4,28,35)",5017815821242,5173707170177,2358774796779.0
"매출원가 (주4,29,35)",4091724341065,4167603807748,1937318660208.0
매출총이익,926091480177,1006103362429,421456136571.0
"판매비및관리비 등 (주4,29,30,35)",775395088456,721632473414,228294051174.0
영업이익(손실),150696391721,284470889015,193162085397.0
"기타수익 (주4,31,35)",303668927204,266735773778,384456630633.0
"기타비용 (주4,31,35)",242241709877,157802068486,28549089718.0
"금융수익 (주4,32,35)",118312103772,69725835556,20936420773.0
"금융비용 (주4,32,35)",400011124558,296776480577,75645613373.0
"지분법투자손익 (주4,15)","(102,954,479,901)","(44,659,897,211)",223492038844.0
법인세비용차감전순이익(손실),"(172,529,891,639)",121694052075,717852472556.0
법인세비용(수익) (주33),"(51,551,723,114)",23541417322,102495458092.0
계속영업이익(손실),"(120,978,168,525)",98152634753,615357014464.0
중단영업이익(손실),,,113261652656.0
당기순이익(손실),"(120,978,168,525)",98152634753,728618667120.0
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),"(133,445,421,109)",69708639320,720377478579.0
지배기업의 소유주에게 귀속될 계속영업손익,"(133,445,421,109)",69708639320,607115825923.0
지배기업의 소유주에게 귀속될 중단영업손익,,,113261652656.0
비지배지분에 귀속되는 당기순이익(손실),12467252584,28443995433,8241188541.0
비지배지분에 귀속될 계속영업이익(손실),12467252584,28443995433,8241188541.0
비지배지분에 귀속될 중단영업이익(손실),,,
주당이익 (주34),,,
계속영업기본주당이익(손실) (단위 : 원),"(5,905)",3079,29365.0
중단영업기본주당이익(손실) (단위 : 원),,,5488.0
계속영업기본주당이익(손실) - 우선주 (단위 : 원),"(5,855)",3129,30024.0
중단영업기본주당이익(손실) - 우선주 (단위 : 원),,,5488.0
