Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),0,134777,9568089746
매출원가,0,84365,9483319862
매출총이익,0,50412,84769884
판매비와관리비,3201980812,2945558871,4978798333
영업이익(손실),"(3,201,980,812)","(2,945,508,459)","(4,894,028,449)"
금융수익,1081039372,896737580,13067901546
금융비용,368511864,1659706351,3123597763
기타수익,362356446,886187559,2088949795
기타비용,63948576,49062156,159871298
기타의대손상각비,6460950639,401794520,8005681858
종속기업투자주식처분이익,986486863,96719471,0
관계기업투자주식평가손실,0,32858207,0
관계기업투자주식처분손실,0,573404229,0
법인세비용차감전순이익(손실),"(7,665,509,210)","(3,782,689,312)","(1,026,328,027)"
법인세비용(수익),0,5033540,4893690
계속영업이익(손실),"(7,665,509,210)","(3,787,722,852)","(1,031,221,717)"
지배기업소유주지분,"(7,665,509,210)","(3,787,722,852)","(1,031,221,717)"
비지배지분,0,0,0
중단영업이익(손실),"(38,876,840)","(26,896,913)","(64,470,371)"
지배기업소유주지분,"(38,876,840)","(26,896,913)","(64,470,371)"
비지배지분,0,0,0
당기순이익(손실),"(7,704,386,050)","(3,814,619,765)","(1,095,692,088)"
당기순이익(손실)의 귀속,,,
지배기업의 소유주지분,"(7,704,386,050)","(3,814,619,765)","(1,095,692,088)"
비지배지분 소유주지분,0,0,0
주당손익,,,
희석주당이익(손실) (단위 : 원),(134),(149),(81)
계속영업희석주당이익(손실) (단위 : 원),(133),(148),(76)
중단영업희석주당이익(손실) (단위 : 원),(1),(1),(5)
계속사업 기본주당이익(손실) (단위 : 원),(134),(149),(81)
