Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,153363853825,127261451470,93532047746.0
현금및현금성자산,82058687337,40527434632,29844011530.0
단기금융상품,596772000,1130000000,640000000.0
매출채권 및 기타유동채권,38871455538,52695159673,33693121262.0
당기법인세자산,902654365,271270474,132107503.0
기타유동자산,5795827749,4842535989,5281247553.0
유동재고자산,25138456836,27795050702,23941559898.0
비유동자산,137318913186,117229177459,107160947733.0
장기금융상품,1899160391,954735210,1513405127.0
기타비유동채권,1007827277,775349318,387520183.0
당기손익-공정가치 측정 금융자산,994000000,0,0.0
유형및사용권자산,129598612353,112023979142,102136372020.0
무형자산,1335431608,1518696362,841279706.0
이연법인세자산,2483881557,1956417427,2282370697.0
자산총계,290682767011,244490628929,200692995479.0
부채,,,
유동부채,129649589165,108188927797,85521520480.0
매입채무 및 기타유동채무,37357304171,40826874944,30989048325.0
유동 차입금,83653140670,53813233500,48116588000.0
유동성전환사채,0,0,717705561.0
당기법인세부채,1413735801,3959784565,2926810591.0
비유동차입금의 유동성 대체 부분,3922383205,6976378548,805896000.0
기타 유동부채,2337389951,2262208759,1325572757.0
기타유동금융부채,965635367,350447481,639899246.0
비유동부채,13953692913,13865277826,13721850673.0
장기차입금,11041309801,12520563852,11314384800.0
이연법인세부채,1340682905,972633550,1681811250.0
기타 비유동 부채,168328473,137355322,133638093.0
기타비유동금융부채,1403371734,234725102,592016530.0
부채총계,143603282078,122054205623,99243371153.0
자본,,,
지배기업의 소유주에게 귀속되는 자본,147079484933,122436423306,101449624326.0
자본금,6929109500,6929109500,6875417500.0
자본잉여금,38375658989,38375658989,37542747534.0
기타자본구성요소,"(2,061,860,600)","(2,061,860,600)",10569600.0
기타포괄손익누계액,366106039,394716392,1367589002.0
이익잉여금(결손금),103470471005,78798799025,55653300690.0
비지배지분,0,0,0.0
자본총계,147079484933,122436423306,101449624326.0
자본과부채총계,290682767011,244490628929,200692995479.0
