Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,36639038647,30044902862,29681809011
매출원가,22116080644,15099325283,14409599700
매출총이익,14522958003,14945577579,15272209311
판매비와관리비,16300217099,14099779386,12124484767
영업이익(손실),"(1,777,259,096)",845798193,3147724544
기타수익,2175559875,1909810754,11443546762
기타비용,1104856521,896233277,1422810544
금융수익,2822349372,956010856,658302294
금융비용,177204300,674617287,312642008
법인세비용차감전순이익(손실),1938589330,2140769239,13514121048
법인세비용(수익),502502783,"(66,591,548)","(1,092,354,453)"
당기순이익(손실),1436086547,2207360787,14606475501
기타포괄손익,"(386,612,309)","(630,758,964)","(326,403,754)"
당기손익으로 재분류되지 않는항목(세후기타포괄손익),207239566,"(1,221,943,648)",89007212
기타포괄손익-공정가치금융자산평가손익,206835767,"(1,233,020,727)",89007212
보험수리적손익변동,403799,11077079,0
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),"(593,851,875)",591184684,"(415,410,966)"
해외사업장환산외환차이(세후기타포괄손익),"(593,851,875)",591184684,"(415,410,966)"
총포괄손익,1049474238,1576601823,14280071747
당기순이익(손실)의 귀속,,,
지배기업 소유주지분,1437715755,2206744512,14680581717
비지배지분,"(1,629,208)",616275,"(74,106,216)"
포괄손익의 귀속,,,
지배기업 소유주지분,1061192063,1565747098,14453739423
비지배지분,"(11,717,825)",10854725,"(173,667,676)"
주당이익,,,
기본주당이익(손실) (단위 : 원),120.0,185.0,1271.0
희석주당이익(손실) (단위 : 원),120.0,185.0,1271.0
