Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,35985057426,15476166918,19537383606
현금및현금성자산,7446021119,4139690024,4737437588
단기금융상품,22960116326,4560663521,2501192748
매출채권,598432237,489571371,452958024
"대손충당금, 매출채권","(4,470,306)","(2,065,490)",0
계약자산,248076733,2452183410,0
단기대여금,269772416,48845122,33983148
미수수익,162058889,0,0
미수금,443285048,58384164,6869181380
선급금,3149904447,3202875484,4749039629
선급비용,320851259,232284463,18538008
임차보증금,263840000,227092210,146727069
당기법인세자산,60832353,19107620,13411902
재고자산,66336905,47535019,14914110
비유동자산,10304728127,3886366782,4823615958
장기금융상품,938137773,1880334,1024700349
종속기업 및 관계기업투자,48149519,49463755,72909301
기타포괄손익-공정가치측정금융자산,100000000,100000000,0
장기대여금,159210510,0,94006970
유형자산,972593054,780273185,754885137
사용권자산,3880641749,1009448779,1206600561
무형자산,297875106,297061853,311106019
임차보증금,833113911,410841548,449386814
기타보증금,6959020,6094020,12754020
장기미수금,0,30944000,61888000
장기선급비용,310306126,45366689,0
장기선급금,2757741359,373746000,0
이연법인세자산,0,781246619,835378787
자산총계,46289785553,19362533700,24360999564
부채,,,
유동부채,10881753894,7350663460,12798473459
매입채무,62651919,1693500,439000
미지급금,2335252714,2280222196,1037469220
선수금,96085637,39000,0
선수수익,6510938617,2263509776,7358158681
예수금,90038366,64876507,54011430
부가세예수금,0,0,951423680
단기차입금,0,50000000,50000000
미지급비용,870224906,2132104042,2927638453
리스부채,885710794,516339572,393032995
복구충당부채,26300000,39805700,26300000
당기법인세부채,4550941,2073167,0
비유동부채,3284887884,863419821,966231793
확정급여부채,150357367,96460588,85862469
리스부채,2755244041,458708006,730970724
기타장기종업원급여부채,251892368,235943115,82626521
복구충당부채,127394108,72308112,66772079
부채총계,14166641778,8214083281,13764705252
자본,,,
지배기업의 소유주에게 귀속되는 자본,32118114446,11148450419,10596294312
자본금,8007410000,6370677000,6221510000
자본잉여금,45330512521,19831484489,18865163322
기타포괄손익누계액,"(26,468,282)",50844807,41742813
이익잉여금(결손금),"(21,193,339,793)","(15,104,555,877)","(14,532,121,823)"
비지배지분,5029329,0,0
자본총계,32123143775,11148450419,10596294312
자본과부채총계,46289785553,19362533700,24360999564
