Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),41276921129,52344332244,37026545168
매출원가,35050031274,45438691075,30058047048
매출총이익,6226889855,6905641169,6968498120
판매비와관리비,10321560533,11227699332,7302498057
영업이익(손실),"(4,094,670,678)","(4,322,058,163)","(333,999,937)"
금융수익,21520767104,2236023701,1126340624
금융비용,18086687424,5852205351,7295745789
기타영업외수익,619416693,4458743697,237404239
기타영업외비용,7622651727,3839482420,2853836234
관계기업투자이익(손실),"(1,386,907,922)","(26,037,991)","(18,135,568)"
법인세비용차감전순이익(손실),"(9,050,733,954)","(7,345,016,527)","(9,137,972,665)"
법인세비용(수익),"(824,597,624)","(201,961,445)",222236480
계속영업이익(손실),"(8,226,136,330)","(7,143,055,082)","(9,360,209,145)"
당기순이익(손실)의 귀속,,,
계속영업이익(손실),"(8,226,136,330)","(7,143,055,082)","(9,360,209,145)"
지배기업의 소유주에게 귀속되는 당기순이익(손실),"(7,265,442,943)","(6,978,949,487)","(9,519,877,491)"
비지배지분에 귀속되는 당기순이익(손실),"(960,693,387)","(164,105,595)",159668346
기타포괄손익,"(951,678,289)","(202,324,344)",120653011
당기손익으로 재분류되지 않는항목(세후기타포괄손익),"(247,842,238)",102274852,119443386
재측정요소,"(247,842,238)",102274852,
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),"(703,836,051)","(304,599,196)",1209625
기타포괄손익-공정가치로 측정되는 금융자산의 세후차손익,"(703,836,051)","(304,599,196)",
총포괄손익,"(9,177,814,619)","(7,345,379,426)","(9,239,556,134)"
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분","(8,213,567,897)","(7,206,222,976)","(9,399,224,480)"
"포괄손익, 비지배지분","(964,246,722)","(139,156,450)",159668346
주당이익,,,
계속영업기본및희석주당이익(손실) (단위 : 원),(80),(113),(192)
중단영업기본및희석주당이익(손실) (단위 : 원),,,
