Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,241085661531,214918450990,185632554382
현금및현금성자산,39055751658,30057069550,32828155473
단기금융상품,,10245369768,300921000
매출채권 및 기타유동채권,102439231397,73237968141,70374697742
상각후원가로 측정하는 유동 금융자산,1885000,343730000,8820000
유동재고자산,89697275008,85254386552,73587466408
당기법인세자산,669230704,454889289,782239324
기타유동자산,9222287764,15317681216,7750254435
기타유동금융자산,,7356474,
비유동자산,174075224479,179183204649,187841248239
장기금융상품,2242477414,2931229184,1966783888
장기매출채권 및 기타비유동채권,1439436025,1369162554,1269756505
기타포괄손익-공정가치 측정 비유동금융자산,1948970720,5906971818,2100060000
상각후원가로 측정하는 비유동 금융자산,25330000,22335000,350815000
관계기업에 대한 투자자산,3951726327,2507091944,1759153182
유형자산,134208913491,136638521219,148818969880
투자부동산,3923836684,3442045670,3577836600
무형자산,11043043174,11134280644,11666152889
기타비유동자산,6948912873,8181640944,9292026731
이연법인세자산,8342577771,7049925672,7039693564
자산총계,415160886010,394101655639,373473802621
부채,,,
유동부채,191435142441,193094440431,162361336257
매입채무 및 기타유동채무,91978037432,83404102371,66918545162
단기금융부채,88761404667,94613552135,79596061670
당기법인세부채,4865171803,3410637238,2467886584
유동충당부채,1016593251,1112578325,1342204363
유동 리스부채,1941142910,1267626328,1364411769
기타유동금융부채,17040233,10432084,
기타 유동부채,2855752145,9275511950,10672226709
비유동부채,46372506872,52140677379,71145687520
장기매입채무 및 기타비유동채무,1402269532,1136983996,778740458
장기금융부채,11472850117,18635837338,33800735575
순확정급여부채,27493095743,25566690514,27806805262
비유동충당부채,290077613,386482032,896322488
비유동 리스부채,3149675159,3984892891,4925503719
이연법인세부채,2564538708,2429790608,2937580018
부채총계,237807649313,245235117810,233507023777
자본,,,
지배기업의 소유주에게 귀속되는 자본,172271723757,143566822530,133481712092
자본금,2784106400,2784106400,2784106400
기타불입자본,29893955730,29893955730,29893955730
이익잉여금(결손금),144167005218,116459526563,105197497484
기타자본구성요소,"(4,573,343,591)","(5,570,766,163)","(4,393,847,522)"
비지배지분,5081512940,5299715299,6485066752
자본총계,177353236697,148866537829,139966778844
자본과부채총계,415160886010,394101655639,373473802621
