Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),23947360256,22967075806,39946492326
매출원가,19030342599,20182191393,32402072094
매출총이익,4917017657,2784884413,7544420232
판매비와관리비,6252487435,7597348748,8952984585
일반관리비,5537839992,6536964981,7489824377
대손상각비(환입),"(56,530,271)",64308428,295382461
경상연구개발비,771177714,996075339,1167777747
영업이익(손실),"(1,335,469,778)","(4,812,464,335)","(1,408,564,353)"
종속기업투자주식처분이익,0,0,20004442
지분법손실,0,0,75134374
금융손익,"(504,563,175)","(348,370,239)",403912467
금융수익-유효이자율법에 따른 이자수익,304986543,194100565,75353281
금융수익-기타,153458815,108070956,1712490042
금융비용,963008533,650541760,1383930856
기타손익,"(605,532,697)","(4,220,169,547)",70476118
기타수익,880634866,981428267,565689449
기타비용,1310424565,4904800391,467347817
기타의대손상각비(환입),175742998,296797423,27865514
법인세비용차감전순이익(손실),"(2,445,565,650)","(9,381,004,121)","(989,305,700)"
법인세비용(수익),"(231,389,736)","(66,847,125)","(138,647,249)"
계속영업당기순이익(손실),"(2,676,955,386)","(9,447,851,246)","(1,127,952,949)"
중단영업당기순이익(손실),1300082072,"(454,971,183)","(458,479,529)"
당기순이익(손실),"(1,376,873,314)","(9,902,822,429)","(1,586,432,478)"
기타포괄손익,"(194,016,143)",68031703,"(5,692,714)"
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),"(32,364,225)","(138,694,837)","(11,720,752)"
해외사업장환산외환차이(세후기타포괄손익),"(32,364,225)","(138,694,837)","(11,720,752)"
당기손익으로 재분류되지 않는항목(세후기타포괄손익),"(161,651,918)",206726540,6028038
확정급여제도의 재측정손익(세후기타포괄손익),"(161,651,918)",206726540,6028038
총포괄손익,"(1,570,889,457)","(9,834,790,726)","(1,592,125,192)"
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),"(1,376,873,314)","(9,902,822,429)","(1,632,324,546)"
계속영업당기순이익(손실),"(2,676,955,386)","(9,447,851,246)","(1,173,845,017)"
중단영업당기순이익(손실),1300082072,"(454,971,183)","(458,479,529)"
비지배지분에 귀속되는 당기순이익(손실),0,0,45892068
계속영업당기순이익(손실),0,0,45892068
중단영업당기순이익(손실),0,0,0
포괄손익의 귀속,,,
지배기업의 소유주에게 귀속되는 포괄순이익(손실),"(1,570,889,457)","(9,834,790,726)","(1,638,017,260)"
계속영업포괄순이익(손실),"(2,870,971,529)","(9,379,819,543)","(1,638,017,260)"
중단영업포괄순이익(손실),1300082072,"(454,971,183)",0
"포괄손익, 비지배지분",0,0,45892068
계속영업포괄순이익(손실),0,0,45892068
중단영업포괄순이익(손실),0,0,0
주당이익,,,
기본주당이익(손실) (단위 : 원),,,
계속영업기본주당이익(손실) (단위 : 원),(72),(381),(78)
중단영업기본주당이익(손실) (단위 : 원),35,(18),(31)
희석주당이익(손실) (단위 : 원),,,
계속영업희석주당이익(손실) (단위 : 원),(72),(381),(78)
중단영업희석주당이익(손실) (단위 : 원),35,(18),(31)
