Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,27488558048,25964084655,21889883088
현금및현금성자산,22229409422,15572897361,4407346888
매출채권 및 기타유동채권,2157657958,5019615657,6042040324
단기대여금,313084000,212084000,429245470
기타유동금융자산,706955963,725661380,367713755
유동재고자산,1675631774,4215034228,5994985224
기타유동비금융자산,370376461,197445669,863255497
매각예정비유동자산,0,0,3780477390
당기법인세자산,35442470,21346360,4818540
비유동자산,6646053890,6987247170,11154669625
장기매출채권 및 기타비유동채권,582381396,502840200,407492366
장기대여금,319661470,119661470,0
당기손익-공정가치측정금융자산,36433284,36433284,36433284
투자부동산,0,0,138230000
유형자산,5617622140,5526503065,6636233943
무형자산,89955600,684964665,3807840438
이연법인세자산,0,116844486,128439594
자산총계,34134611938,32951331825,33044552713
부채,,,
유동부채,7924286030,13303132201,17138120531
매입채무 및 기타유동채무,2534431315,8338136971,11947783701
단기차입금,3641480848,3789053348,3641500000
유동성장기부채,1057140000,528580000,134000000
유동성충당부채,42956230,1050134,20758392
유동성리스부채,454492985,466880818,562206107
기타유동비금융부채,98981182,157992152,671549075
당기법인세부채,94803470,21438778,160323256
비유동부채,3948058755,4854984368,6296798409
장기매입채무 및 기타비유동채무,0,0,8872
장기차입금,2114280000,3171420000,3763100063
비유동성충당부채,1952079,47550859,45103769
비유동성리스부채,356175266,451977462,822397481
순확정급여부채,1219264083,1180635825,1666188224
이연법인세부채,256387327,3400222,0
부채총계,11872344785,18158116569,23434918940
자본,,,
지배기업의 소유주에게 귀속되는 자본,22262267153,14793215256,9609633773
자본금,26405115000,18405115000,8774637500
이익잉여금(결손금),"(120,626,556,761)","(119,270,548,353)","(109,574,452,464)"
기타자본구성요소,116483708914,115658648609,110409448737
비지배지분,0,0,0
자본총계,22262267153,14793215256,9609633773
자본과부채총계,34134611938,32951331825,33044552713
