Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
당기순이익(손실),15258873765,34271583029,"(15,861,729,544)"
기타포괄손익,16180632032,"(33,348,265,273)",29914514909
당기손익으로 재분류되지 않는항목(세후기타포괄손익),16086092400,"(32,042,860,055)",25179336000
기타포괄손익공정가치금융자산평가손익,16086092400,"(32,042,860,055)",25179336000
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),94539632,"(1,305,405,218)",4735178909
해외사업장환산외환차이(세후기타포괄손익),86414499,"(1,305,205,302)",4744240798
지분법자본변동,8125133,"(199,916)","(9,061,889)"
총포괄손익,31439505797,923317756,14052785365
총연결포괄손익의 귀속,,,
지배기업 소유주지분,32372631644,781802979,14005628734
계속영업총포괄손익,32372631644,3298390008,14005628734
중단영업총포괄손익,0,"(2,516,587,029)",0
비지배지분,"(933,125,847)",141514777,47156631
