Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,378093139375,378481455313,363600169196
매출원가,323591955256,336810355176,330127194957
매출총이익,54501184119,41671100137,33472974239
판매비와관리비,32022450693,30122316826,29160010758
영업이익(손실),22478733426,11548783311,4312963481
영업외손익,"(4,665,644,738)","(6,534,363,852)","(5,476,932,528)"
금융수익,3214720453,1947789064,685530552
금융비용,"(7,674,421,993)","(8,103,365,135)","(5,402,264,401)"
기타수익,3122523840,5332934941,2103770812
기타비용,"(3,432,323,689)","(4,693,211,531)","(2,520,561,939)"
지분법평가손익,103856651,"(1,018,511,191)","(343,407,552)"
법인세비용차감전순이익(손실),17813088688,5014419459,"(1,163,969,047)"
법인세비용,3432546058,2779481259,"(564,360,820)"
당기순이익(손실),14380542630,2234938200,"(599,608,227)"
기타포괄손익,"(701,559,336)","(23,639,829)","(187,630,508)"
당기손익으로 재분류되지 않는항목(세후기타포괄손익),"(701,559,336)","(23,639,829)","(187,630,508)"
확정급여제도의 재측정손익(세후기타포괄손익),"(701,559,336)","(23,639,829)","(167,257,728)"
지분법자본변동,,,"(20,372,780)"
총포괄손익,13678983294,2211298371,"(787,238,735)"
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),14179878243,1521365483,"(2,427,943,894)"
비지배지분에 귀속되는 당기순이익(손실),200664387,713572717,1828335667
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분",13478318907,1497725654,"(2,615,574,402)"
"포괄손익, 비지배지분",200664387,713572717,1828335667
주당이익,,,
기본주당이익(손실) (단위 : 원),764,88,(155)
희석주당이익(손실) (단위 : 원),674,88,(155)
