Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출,182141667058,206957469626,188434983966
매출원가,149610972523,166124969021,158900771487
매출총이익,32530694535,40832500605,29534212479
판매비와관리비,22123073752,18802321137,18256251115
영업이익(손실),10407620783,22030179468,11277961364
기타수익,27167616062,7090605334,16539309385
기타비용,9023587474,33388923436,20356091452
금융수익,20200391781,8902536889,8879579151
금융비용.,23350362103,20279014151,35913436083
관계사지분법손익,"(1,154,591,301)",788751142,2212415886
법인세비용차감전순이익(손실),24247087748,"(14,855,864,754)","(17,360,261,749)"
법인세비용(수익),11942437529,11924917057,5651831340
당기순이익(손실),12304650219,"(26,780,781,811)","(23,012,093,089)"
지배기업의 소유주에게 귀속되는 당기순이익(손실),18391320344,"(25,371,888,959)","(14,641,038,267)"
비지배지분에 귀속되는 당기순이익(손실),"(6,086,670,125)","(1,408,892,852)","(8,371,054,822)"
기타포괄손익,"(656,278,050)",606310198,1599871612
당기손익으로 재분류되지 않는항목(세후기타포괄손익),"(672,695,677)",176275574,135302898
보험수리적손익,"(672,695,677)",176275574,161224231
지분법 이익잉여금 변동,,,"(25,921,333)"
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),16417627,430034624,1464568714
지분법자본변동,"(139,675,395)","(36,910,803)",240187476
해외사업장환산외환차이(세후기타포괄손익),156093022,466945427,1224381238
총포괄손익,11648372169,"(26,174,471,613)","(21,412,221,477)"
지배기업의 소유주에게 귀속되는 총포괄손익,17788622577,"(24,965,383,430)","(13,665,903,153)"
비지배지분에 귀속되는 총포괄손익,"(6,140,250,408)","(1,209,088,183)","(7,746,318,324)"
주당이익,,,
기본주당이익(손실) (단위 : 원),203.0,(294.00),(242.00)
희석주당이익(손실) (단위 : 원),177.0,(294.00),(242.00)
