Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,38883827391,67642003556,66085795000
매출원가,31322272850,55934231644,54739965910
매출총이익,7561554541,11707771912,11345829090
판매비와관리비,5279484885,5891942693,8989395471
영업이익(손실),2282069656,5815829219,2356433619
기타수익,437498047,723545954,847294732
기타비용,104520617,283246281,1390143623
금융수익,465283987,260813490,69981434
금융비용,1358512086,905719609,510865453
법인세비용차감전순이익(손실),1721818987,5611222773,1372700709
법인세비용(수익),282734261,1561638479,441822223
당기순이익(손실),1439084726,4049584294,930878486
기타포괄손익,985329476,221553771,150894398
당기손익으로 재분류되지 않는 항목,985329476,221553771,150894398
순확정급여부채의 재측정요소,"(655,250,912)",855697470,178062840
기타포괄손익-공정가치측정금융자산평가손실,867300000,"(598,139,450)",0
기타포괄손익-사채재매입이익,847601820,0,0
법인세효과,"(74,321,432)","(36,004,249)","(27,168,442)"
당기총포괄손익,2424414202,4271138065,1081772884
당기순이익(손실)의 귀속,,,
지배기업 소유주지분,1757233787,4801932728,1552771110
비지배지분,"(318,149,061)","(752,348,434)","(621,892,624)"
포괄손익의 귀속,,,
지배기업 소유주지분,2752121563,5005808398,1693335834
비지배지분,"(327,707,361)","(734,670,333)","(611,562,950)"
주당이익,,,
기본주당이익(손실) (단위 : 원),222,603,194
희석주당이익(손실) (단위 : 원),221,599,194
