Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
순이자손익,1498520488233,1444879795212,1223528116737
이자수익,3149448014510,2215274805973,1617110521844
당기손익-공정가치측정 금융상품 이자수익,15821026477,9677209411,7757559386
기타포괄손익-공정가치 측정 및 상각후원가 측정 금융상품 이자수익,3133626988033,2205597596562,1609352962458
이자비용,1650927526277,770395010761,393582405107
순수수료손익,82326270154,93013942912,114185499789
수수료수익,143062833592,150311296504,169553685019
수수료비용,60736563438,57297353592,55368185230
당기손익-공정가치측정금융상품관련손익,100612301792,36263507463,92204544115
기타포괄손익-공정가치측정금융상품관련손익,1670228060,665715123,5142889757
신용손실충당금 순전입액,361224073179,206302905474,125578750055
외환거래순손익,10092120089,"(9,566,469,592)","(30,097,008,588)"
일반관리비,746618510304,743247537885,746976905196
기타영업순손익,"(128,227,122,087)","(120,331,460,286)","(105,459,737,476)"
영업이익(손실),457151702758,495374587473,426948649083
영업외손익,"(4,339,610,036)",3574852310,"(5,337,773,638)"
법인세차감전순이익,452812092722,498949439783,421610875445
법인세비용(수익),88894946118,111144887982,91625812170
연결당기순이익(손실),363917146604,387804551801,329985063275
대손준비금 반영후 조정이익(손실),349471146604,387662551801,272232063275
기타포괄손익,58584802893,"(27,268,888,914)","(22,815,917,003)"
후속적으로 당기손익으로 재분류되는 포괄손익,,,
기타포괄손익-공정가치측정 채무상품 평가손익,75754199639,"(71,941,202,630)","(33,761,386,015)"
기타포괄손익-공정가치측정 금융자산의 기대신용손실,1217445075,"(26,859,744)",96617617
해외사업환산손익,7558625528,29462490966,30317496521
해외사업장순투자 위험회피평가손익,"(6,641,172,093)","(25,955,743,266)","(26,302,467,346)"
후속적으로 당기손익으로 재분류되지 않는 포괄손익,,,
기타포괄손익-공정가치측정 지분상품 평가손익,"(1,606,319,283)","(2,923,518,778)",64784513
확정급여제도의재측정요소,"(17,697,975,973)",44115944538,6769037707
총포괄손익,422501949497,360535662887,307169146272
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),363917146604,387804551801,329985063275
포괄손익의 귀속,,,
지배기업의 소유주에게 귀속되는 총포괄손익,422501949497,360535662887,307169146272
기본및희석주당순이익,,,
보통주기본주당이익(손실) (단위 : 원),2449,2624,2200
보통주희석주당이익(손실) (단위 : 원),2449,2624,2200
