Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,611639433548.0,719983672710,588882039942
매출원가,563035940463.0,660922337799,548200133077
매출총이익,48603493085.0,59061334911,40681906865
판매비와관리비,25301687354.0,23708123918,21043048644
대손상각비(대손충당금환입),272699640.0,"(55,935,003)","(355,231,712)"
영업이익(손실),23029106091.0,35409145996,19994089933
기타수익,5581469803.0,10215583222,7488812339
기타비용,8607083885.0,9296343449,5704203048
이자수익,1438679612.0,1432417664,806007516
금융수익,1689808399.0,3876248430,3017272300
금융비용,6134273437.0,6675208144,5277735553
관계기업투자손익,261033451.0,230850105,102146059
법인세비용차감전순이익,17258740034.0,35192693824,20426389546
법인세비용(수익),3287396071.0,3872016908,6639962996
당기순이익,13971343963.0,31320676916,13786426550
당기순이익의 귀속,,,
지배기업의 소유주지분,13391642695.0,30813235702,14652543985
비지배지분,579701268.0,507441214,"(866,117,435)"
주당손익,,,
기본주당이익 (단위 : 원),475.0,1092,519
희석주당이익 (단위 : 원),475.0,1092,519
