Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,198200870186.0,195139523479.0,180548425458.0
현금및현금성자산,15723872685.0,22602257643.0,19094506254.0
금융기관예치금,6008660000.0,2923877889.0,4872788123.0
당기손익-공정가치금융자산,26141978988.0,5045055500.0,0.0
매출채권,132201136213.0,146650681181.0,141921864177.0
계약자산,2009984227.0,2011991757.0,1302946742.0
금융리스채권,4347144369.0,4297435671.0,4842545795.0
기타수취채권,698042523.0,624117883.0,352688588.0
기타금융자산,41344611.0,24029275.0,85166320.0
유동재고자산,2121137562.0,2546779243.0,2362296667.0
당기법인세자산,176973966.0,27300521.0,8399671.0
기타자산,8730595042.0,8385996916.0,5705223121.0
비유동자산,230300579271.0,238027714155.0,208033140336.0
금융기관예치금,5690300000.0,6920222110.0,4015750000.0
기타포괄손익-공정가치금융자산,985490681.0,1009625485.0,1249342795.0
금융리스채권,3095988142.0,7368978834.0,15241059117.0
기타수취채권,4120347715.0,3709339995.0,2156300536.0
유형자산,184307696595.0,186076842366.0,120130980107.0
무형자산,8983334943.0,9653685257.0,9619068542.0
투자부동산,0.0,0.0,41272214805.0
사용권자산,13579718000.0,13304653778.0,11691645264.0
"종속기업, 관계기업 및 공동기업투자",3426902618.0,3628021668.0,2593167272.0
이연법인세자산,62333542.0,19688936.0,63611898.0
순확정급여자산,6048467035.0,6336655726.0,0.0
자산총계,428501449457.0,433167237634.0,388581565794.0
부채,,,
유동부채,139449960216.0,154310487269.0,153833843702.0
매입채무,54808649327.0,64634632444.0,62699659899.0
계약부채,4883248764.0,2701479660.0,5954275628.0
차입금,57162332694.0,63737810648.0,62759456716.0
기타지급채무,3560078153.0,3720754335.0,2762341382.0
기타금융부채,52710673.0,38019000.0,0.0
당기법인세부채,1066841259.0,1642238327.0,3466461389.0
기타부채,11584125390.0,11589278213.0,10524505867.0
유동충당부채,8009760.0,9152000.0,58932900.0
리스부채,6323964196.0,6237122642.0,5608209921.0
비유동부채,25211028455.0,24411477852.0,27832075804.0
차입금,9397818639.0,7203014950.0,17601948677.0
순확정급여부채,0.0,0.0,864707235.0
이연법인세부채,5074488042.0,6012764553.0,2448939192.0
리스부채,10738721774.0,11195698349.0,6916480700.0
부채총계,164660988671.0,178721965121.0,181665919506.0
자본,,,
지배기업의 소유주에게 귀속되는 자본,259523921529.0,250172202095.0,204435148574.0
자본금,14873937000.0,14873937000.0,14873937000.0
주식발행초과금,97578584630.0,97578584630.0,97578584630.0
이익잉여금(결손금),102373347135.0,93732888134.0,65734450396.0
기타포괄손익누계액,43927512612.0,43457196343.0,25718580560.0
기타자본구성요소,770540152.0,529595988.0,529595988.0
비지배지분,4316539257.0,4273070418.0,2480497714.0
자본총계,263840460786.0,254445272513.0,206915646288.0
자본과부채총계,428501449457.0,433167237634.0,388581565794.0
