Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,393131714023,381809993242,333101577545
매출원가,371604063687,365667724149,324464821662
매출총이익,21527650336,16142269093,8636755883
판매비와관리비,18751749493,13821161812,13171712569
영업손익,2775900843,2321107281,"(4,534,956,686)"
기타수익,2045784134,515333459,745145296
기타비용,1823180638,4069827038,4981020565
금융수익,5032224361,4575306493,2186835265
금융비용,6188410770,6414057721,3752877604
법인세비용차감전순이익(손실),1842317930,"(3,072,137,526)","(10,336,874,294)"
법인세비용,1191404745,1426856218,366859913
당기순이익(손실),650913185,"(4,498,993,744)","(10,703,734,207)"
기타포괄손익,1709524126,119261776,5367811264
후속적으로 당기손익으로 재분류되는 항목,,,
기타포괄손익-공정가치 금융자산 평가손익,0,"(2,014,351)",0
해외사업환산손익,138023418,"(313,398,344)",963997496
당기 중 당기손익으로 재분류된 항목,,,
종속기업 처분으로 인한 해외사업환산손익의 재분류,0,2014351,
기타포괄손익-공정가치 금융자산 처분으로 인한 재분류,537164817,0,
후속적으로 당기손익으로 재분류되지 않는 항목,,,
순확정급여부채의 재측정요소,1127675592,305935626,268564988
기타포괄손익-공정가치 금융자산 평가손익,947105742,4071244,
관계기업의 기타포괄손익에 대한 지분,33884191,0,
유형자산 재평가 이익,0,122653250,4135248780
총포괄손익,2360437311,"(4,379,731,968)","(5,335,922,943)"
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),690653217,"(4,311,633,311)","(10,644,767,977)"
비지배지분에 귀속되는 당기순이익(손실),"(39,740,032)","(187,360,433)","(58,966,230)"
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분",2373616703,"(4,208,511,387)","(5,279,063,821)"
"포괄손익, 비지배지분","(13,179,392)","(171,220,581)","(56,859,122)"
주당손익,,,
기본 및 희석주당손익 (단위 : 원),24.0,(185.00),(106.0)
