Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,120787492804,136913442121,155254301409.0
현금및현금성자산,3061514147,3653873898,1356555346.0
단기금융상품,108629473108,125397110325,147232055467.0
기타유동자산,9096505549,7862457898,6665690596.0
비유동자산,207994850747,188339440660,195156551799.0
투자실적자산,157060543184,146645569390,152996150745.0
당기손익-공정가치측정금융자산,4653497043,4051445706,3012420490.0
관계기업에 대한 투자자산,152407046141,142594123684,149983730255.0
경영지원자산,22874810422,18455185897,23275399647.0
당기손익-공정가치측정금융자산,22874810422,18455185897,23275399647.0
당기손익-공정가치측정금융자산,89314249,125924249,125924249.0
관계기업에 대한 투자자산,722547361,1522087405,1722742196.0
대출채권,219784444,157210000,144109159.0
유형자산,14218458728,8438487876,8315017577.0
영업권 이외의 무형자산,2577175639,2553097611,694628018.0
기타비유동자산,10232216720,10441878232,7882580208.0
자산총계,328782343551,325252882781,350410853208.0
부채,,,
유동부채,8446234311,11003562354,22318784169.0
발행어음,,,5000000000.0
미지급법인세,3699453839,7822887667,8013515297.0
기타 유동부채,4746780472,3180674687,9305268872.0
비유동부채,21743586123,18541371110,17742437787.0
이연법인세부채,5319971565,5809202636,8803362372.0
기타 비유동 부채,16423614558,12732168474,8939075415.0
부채총계,30189820434,29544933464,40061221956.0
자본,,,
지배기업의 소유주에게 귀속되는 자본,298592523117,295707949317,310349631252.0
자본금,50000000000,50000000000,50000000000.0
기타불입자본,146215944512,146215944512,146024343219.0
자본조정,"(4,395,873,453)","(12,937,138,410)",
이익잉여금(결손금),106344889151,112012301109,114264396861.0
기타포괄손익누계액,427562907,416842106,60891172.0
자본총계,298592523117,295707949317,310349631252.0
자본과부채총계,328782343551,325252882781,350410853208.0
