Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,2430033042393.0,1962419334798.0,2010344322791
매출원가,2280198190726.0,1804425242443.0,1705581671176
매출총이익,149834851667.0,157994092355.0,304762651615
판매비와관리비,88337327358.0,76921260563.0,75128318493
영업이익,61497524309.0,81072831792.0,229634333122
금융수익,24718548102.0,14060077417.0,7482913102
금융비용,9200245480.0,6173894598.0,8821913008
기타이익,12599949418.0,27784845512.0,26186436795
기타손실,32771368486.0,32404188595.0,29385827323
법인세비용차감전순이익,56844407863.0,84339671528.0,225095942688
법인세비용(수익),14895749687.0,28918490362.0,"(49,534,694,196)"
당기순이익,41948658176.0,55421181166.0,175561248492
주당이익,,,
기본주당이익(손실) (단위 : 원),1834.0,2445.0,7911.0
희석주당이익(손실) (단위 : 원),1800.0,2378.0,7534.0
