Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,357843609890,209188579520,295454156585
매출원가,284748282844,320904989282,268397300945
매출총이익,73095327046,"(111,716,409,762)",27056855640
판매비와관리비,53824460975,47549989001,41548593478
영업이익,19270866071,"(159,266,398,763)","(14,491,737,838)"
기타수익,10330509949,4620891245,8345336837
기타비용,13698088966,9427749310,10763158283
금융수익,1429863819,1026051294,627450606
금융원가,13790764857,6934171500,3324198472
법인세비용차감전순이익(손실),3542386016,"(169,981,377,034)","(19,606,307,150)"
법인세비용(수익),643735008,"(18,051,820,216)","(1,351,348,117)"
당기순이익(손실),2898651008,"(151,929,556,818)","(18,254,959,033)"
기타포괄손익,1356101284,21839579291,"(1,179,752,580)"
당기손익으로 재분류되지 않는항목(세후기타포괄손익),,,
확정급여제도의 재측정요소,"(1,856,290,340)","(88,369,777)","(1,056,449,913)"
기타포괄손익-공정가치 측정 금융자산 평가손익(세후기타포괄손익),"(123,889,880)",3056479,"(123,302,667)"
지분법 적용대상 관계기업과 공동기업의 기타포괄손익에 대한 지분(세후기타포괄손익),195695808,,
"세후기타포괄손익, 자산재평가차익(차손)",3140585696,21924892589,
총포괄이익(손실),4254752292,"(130,089,977,527)","(19,434,711,613)"
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익,3709385410,"(151,066,258,677)","(17,682,342,423)"
비지배지분에 귀속되는 당기순이익(손실),"(810,734,402)","(863,298,141)","(572,616,610)"
총 포괄손익의 귀속,,,
"총 포괄이익, 지배기업의 소유주에게 귀속되는 지분",5065486694,"(129,226,679,386)","(18,862,095,003)"
"총 포괄이익, 비지배지분","(810,734,402)","(863,298,141)","(572,616,610)"
주당이익,,,
기본주당이익(손실) (단위 : 원),111.00,"(4,551.00)",(609.00)
희석주당이익(손실) (단위 : 원),91.00,"(4,551.00)",(609.00)
