Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,237700038220,227527470560,220198640064
현금및현금성자산,72317114790,34347103567,60479642642
기타유동금융자산,17088692841,74015677255,61257147414
매출채권 및 기타채권,73792040829,66127003896,60866331932
재고자산,70697183860,46783642034,36243977397
기타유동자산,3804473717,3235146395,1351008496
당기법인세자산,532183,3018897413,532183
비유동자산,327272370401,233608988492,227605846875
기타포괄손익-공정가치 측정 금융자산,36728884322,29861266787,24613751127
관계기업투자주식,2238182596,3434322194,5948357303
기타비유동금융자산,36022571851,23285266444,20730790554
유형자산,169521972249,147764235316,139673538912
무형자산,56477819620,15702477414,18138183668
사용권자산,18808515206,3388444744,3176986567
투자부동산,1232640575,3772961269,9130016519
이연법인세자산,6241783982,6400014324,6194222225
자산총계,564972408621,461136459052,447804486939
부채,,,
유동부채,106133854638,75562338929,66461302426
매입채무 및 기타유동채무,76584392553,57152574195,44620405943
단기차입금,14669995458,2500000000,4500000000
기타유동금융부채,5246092,0,0
미지급법인세,2224450032,2932438938,4481499633
상환전환우선주부채,1154319495,1154319495,1154319495
유동파생상품부채,5450328,77424135,20539206
기타 유동부채,11490000680,11745582166,11684538149
비유동부채,51782188236,6900869162,21209964719
장기매입채무 및 기타비유동채무,13652850922,3640180711,3783827886
장기차입금,16127680000,477127738,3459527820
기타비유동금융부채,10531095480,338000000,448000000
확정급여채무,4113271888,73138755,10519356130
비지배지분부채,259179740,253386797,255886068
이연법인세부채,6772181301,2096162899,2702894635
기타 비유동 부채,325928905,22872262,40472180
부채총계,157916042874,82463208091,87671267145
자본,,,
지배기업의 소유주에게 귀속되는 자본,371779502627,364400426783,346934924339
자본금,27931470000,27931470000,27931470000
자본잉여금,17756625267,27544865367,27544865367
자기주식,"(1,587,051,924)","(1,965,353,910)","(1,965,353,910)"
기타포괄손익누계액,"(2,189,281,679)","(1,082,771,217)",3094920893
이익잉여금(결손금),329867740963,311972216543,290329021989
비지배지분,35276863120,14272824178,13198295455
자본총계,407056365747,378673250961,360133219794
자본과부채총계,564972408621,461136459052,447804486939
