Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),178166776876.0,177364538405.0,152471478934
매출원가,143506672321.0,131232380965.0,136448478427
매출총이익,34660104555.0,46132157440.0,16023000507
판매비와관리비,19491958333.0,31552351334.0,19376122199
영업이익(손실),15168146222.0,14579806106.0,"(3,353,121,692)"
금융수익,4884088188.0,5431471769.0,144499486
금융원가,9770171815.0,9534609386.0,3008664231
기타이익,1201530687.0,458655051.0,5817617549
기타손실,2160254105.0,2126877588.0,10860189220
법인세비용차감전순이익(손실),9323339177.0,8808445952.0,"(11,259,858,108)"
법인세비용(수익),1564321954.0,1594889488.0,"(2,584,048,185)"
당기순이익(손실),7759017223.0,7213556464.0,"(8,675,809,923)"
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),7471939640.0,6877074618.0,"(8,595,940,239)"
비지배지분에 귀속되는 당기순이익(손실),287077583.0,336481846.0,"(79,869,684)"
주당이익,,,
기본주당이익(손실) (단위 : 원),239.0,232.0,(290)
희석주당이익(손실) (단위 : 원),223.0,232.0,(290)
