Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,184988881822,174098407326,198707699319.0
매출원가,151024344093,137455466136,157024092932.0
매출총이익,33964537729,36642941190,41683606387.0
판매비와관리비,27755596627,24672024745,24087523819.0
영업이익,6208941102,11970916445,17596082568.0
금융수익,5658401166,5720004755,3650357165.0
금융비용,12631098458,12500513257,4754660666.0
기타수익,483270633,113126225,1159424670.0
기타비용,191341194,3874042197,1112612805.0
법인세비용차감전순이익,"(471,826,751)",1429491971,16538590932.0
법인세비용,1099947662,"(631,781,084)",6430714283.0
당기순이익(손실),628120911,797710887,22969305215.0
당기순이익(손실)의 귀속,,,
지배기업 소유주지분,695072594,998572400,22873184578.0
비지배지분,"(66,951,683)","(200,861,513)",96120637.0
기타포괄손익,"(1,446,042,605)","(640,835,648)",15144360883.0
총포괄손익,"(817,921,694)",156875239,38113666098.0
포괄손익의 귀속,,,
지배기업 소유주지분,"(745,936,481)",400522251,37809876710.0
비지배지분,"(71,985,213)","(243,647,012)",303789388.0
주당이익,,,
기본주당이익(손실) (단위 : 원),47,67,1540.0
희석주당이익(손실) (단위 : 원),47,67,1499.0
