Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),141964383578,136162092611,155736782930
매출원가,90520392133,96513438685,112742197268
매출총이익,51443991445,39648653926,42994585662
판매비와관리비,46397160763,36904346004,29484566498
영업이익(손실),5046830682,2744307922,13510019164
영업외수익,5523327425,16426139855,8608313205
영업외비용,4721315101,11305908153,4320372538
금융수익,1339005900,205145150,14610829
금융비용,906818302,767409425,594597160
관계기업지분법손익,"(514,203,959)","(140,291,504)",366060986
법인세비용차감전순이익(손실),5766826645,7161983845,17584034486
법인세비용,350189799,1865586825,"(329,798,936)"
당기순이익(손실),5416636846,5296397020,17913833422
기타포괄손익,801976887,"(891,193,489)",1805611497
당기손익으로 재분류되지 않는항목(세후기타포괄손익),817735008,"(994,153,661)",478047083
확정급여제도의 재측정손익(세후기타포괄손익),"(95,709,199)",241003335,33446483
"세후기타포괄손익, 지분상품에 대한 투자자산",913444207,"(1,235,156,996)",444600600
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),"(15,758,121)",102960172,1327564414
해외사업장환산외환차이(세후기타포괄손익),"(4,176,577)",107070023,1693625400
지분법 적용대상 관계기업과 공동기업의 기타포괄손익에 대한 지분(세후기타포괄손익),"(11,581,544)","(4,109,851)","(366,060,986)"
총포괄손익,6218613733,4405203531,19719444919
총 포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분",6218613733,4405203531,19719444919
주당이익,,,
기본주당이익(손실) (단위 : 원),107,105,358
