Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,1323045955936,1441272496006,1277635712258
매출원가,1292512517857,1387770420014,1173717019897
매출총이익,30533438079,53502075992,103918692361
판매비와관리비,39799482320,44413376637,43620969987
영업이익(손실),"(9,266,044,241)",9088699355,60297722374
금융수익,34413753260,69690349030,18923852942
금융비용,58874852444,72900503421,50106458315
기타수익,4642713897,2453857530,3923047968
기타비용,928755203,2571805143,3552707145
지분법손익,,"(683,200,799)","(193,424,096)"
법인세비용차감전순이익(손실),"(30,013,184,731)",5077396552,29292033728
법인세비용(수익),"(4,923,554,700)",1421746136,3059997519
당기순이익(손실),"(25,089,630,031)",3655650416,26232036209
기타포괄손익,"(1,294,040,820)",1236021161,28766923645
당기손익으로 재분류되지 않는 포괄손익,"(1,312,725,402)",2346698300,27862650124
재평가포괄손익,100225853,926461449,28708530281
확정급여제도의 재측정요소,"(566,231,255)",1987337651,"(436,642,237)"
기타포괄손익-공정가치 측정 금융자산 평가손익,"(846,720,000)","(567,100,800)","(409,237,920)"
후속적으로 당기손익으로 재분류되는 포괄손익,18684582,"(1,110,677,139)",904273521
지분법자본변동,,"(1,237,216,240)",599146887
해외사업환산손익,18684582,126539101,305126634
포괄손익,"(26,383,670,851)",4891671577,54998959854
당기순이익(손실)의 귀속,,,
지배기업 소유주지분,"(19,410,243,054)",3696825470,26028690374
비지배지분,"(5,679,386,977)","(41,175,054)",203645835
포괄손익의 귀속,,,
지배기업 소유주지분,"(20,093,695,876)",5249695079,53825786908
비지배지분,"(6,289,974,975)","(358,023,502)",1171172946
주당이익,,,
기본주당이익(손실) (단위 : 원),(254),48,338
희석주당이익(손실) (단위 : 원),(254),48,338
