Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,64834622.0,64993579.0,49193206.0
현금및현금성자산,22683670.0,21393853.0,12317555.0
단기금융상품,2942041.0,3727273.0,6124750.0
매출채권,13879388.0,14334532.0,11387442.0
미수금,3060312.0,3559791.0,2419559.0
재고자산,15006555.0,15552284.0,10680704.0
단기투자증권,186838.0,240621.0,353355.0
기타의유동자산,5728716.0,5589702.0,4879645.0
매각예정자산,1347102.0,595523.0,1030196.0
비유동자산,142135642.0,129512281.0,116175157.0
장기금융상품,56415.0,112484.0,48092.0
매출채권,545442.0,517701.0,391739.0
장기미수금,809912.0,380964.0,318884.0
장기투자증권,7544076.0,7950497.0,9546185.0
관계기업및공동기업투자,26537507.0,27457005.0,26050445.0
유형자산,73494432.0,59921872.0,51393741.0
사용권자산,5176931.0,5437414.0,5034316.0
투자부동산,3093905.0,1866106.0,967128.0
영업권,6845928.0,7475558.0,5618511.0
무형자산,11741419.0,12709019.0,12681890.0
확정급여자산,518616.0,660282.0,56150.0
이연법인세자산,1749089.0,1166846.0,765000.0
기타의비유동자산,4021970.0,3856533.0,3303076.0
자산총계,206970264.0,194505860.0,165368363.0
부채,,,
유동부채,65353291.0,63053204.0,44974859.0
단기차입금,17388374.0,17457297.0,7657381.0
매입채무,12949401.0,14024892.0,9519544.0
미지급금,9731378.0,7204577.0,7049872.0
충당부채,579030.0,640198.0,530049.0
유동성장기부채,13019290.0,11373120.0,7828071.0
기타의유동부채,11381670.0,12285360.0,11991798.0
매각예정부채,304148.0,67760.0,398144.0
비유동부채,63737923.0,59643866.0,54840853.0
사채및장기차입금,48570229.0,45641745.0,42620141.0
장기미지급금,1342164.0,1513207.0,1854343.0
확정급여부채,56062.0,170368.0,283938.0
충당부채,1226618.0,866826.0,706452.0
이연법인세부채,4144444.0,4435594.0,3807437.0
기타의비유동부채,8398406.0,7016126.0,5568542.0
부채총계,129091214.0,122697070.0,99815712.0
자본,,,
지배기업의 소유주에게 귀속되는 자본,20726714.0,21595546.0,21243751.0
자본금,16143.0,16143.0,16143.0
기타불입자본,7024926.0,6401912.0,6445296.0
이익잉여금,13668066.0,14918613.0,14061050.0
기타자본구성요소,17579.0,258878.0,721262.0
비지배지분,57152336.0,50213244.0,44308900.0
자본총계,77879050.0,71808790.0,65552651.0
자본과부채총계,206970264.0,194505860.0,165368363.0
