Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,113577189274,111788673247,118814675571
현금및현금성자산,33722513722,16840782324,12794273522
상각후원가로 측정하는 유동 금융자산,,10000000000,
유동 당기손익-공정가치 측정 금융자산,22774597192,27093287475,67775273375
매출채권 및 기타유동채권,22524255320,30709423718,15554721982
유동재고자산,32384161038,25183715091,20408182895
환불자산,179634238,163013156,189077436
기타유동자산,1965850365,1772722758,2069078340
당기법인세자산,26177399,25728725,24068021
비유동자산,126169803426,101662559451,79663129757
장기금융상품,10500000,10500000,11048433
비유동 당기손익-공정가치 측정 금융자산,3407934602,2097100000,576600000
기타포괄손익-공정가치 측정 비유동금융자산,54738581372,36676376349,22832226369
관계기업에 대한 투자자산,1469343709,531390448,570549441
장기매출채권 및 기타비유동채권,1152113576,1108332360,1207457877
유형자산,18079815939,17731242912,17732952518
영업권 이외의 무형자산,32609078323,23838877565,19096113232
사용권자산,1354121183,1395164734,1311926088
순확정급여자산,3482001906,5928088912,1712821477
이연법인세자산,6977959958,8548759240,2391787339
기타비유동자산,2888352858,3796726931,12219646983
자산총계,239746992700,213451232698,198477805328
부채,,,
유동부채,37651870142,28534710402,22119700012
매입채무 및 기타유동채무,23075515857,15364803814,10305273976
유동 리스부채,700220456,559342750,423433184
유동충당부채,2097298261,1821017471,1906697771
기타 유동부채,11422133256,9869716506,9389426195
당기법인세부채,356702312,919829861,94868886
비유동부채,15876752728,16660061670,12865961607
장기매입채무 및 기타비유동채무,318684549,277011628,313000112
비유동 리스부채,590309197,751056921,911679569
비유동충당부채,557534428,340980408,413997975
기타 비유동 부채,14410224554,15291012713,11227283951
부채총계,53528622870,45194772072,34985661619
자본,,,
지배기업의 소유주에게 귀속되는 자본,186218369830,168256460626,163492143709
자본금,26120319000,26120319000,26120319000
자본잉여금,115039759844,112799778332,112777233647
기타자본구성요소,"(7,769,183,243)","(8,030,073,850)",69265533
기타포괄손익누계액,21462475062,7954805192,"(1,857,070,916)"
이익잉여금(결손금),31364999167,29411631952,26382396445
자본총계,186218369830,168256460626,163492143709
자본과부채총계,239746992700,213451232698,198477805328
