Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,26836556528,35200667312,35784197910
매출원가,14494952576,18289363528,18094647828
매출총이익,12341603952,16911303784,17689550082
판매비와관리비,14570798082,12530338781,12453260906
영업이익(손실),"(2,229,194,130)",4380965003,5236289176
기타수익,687428525,1627699275,1572598431
기타비용,408097501,859823713,1417417679
금융수익,761280982,377462374,114974933
금융원가,15955200,18028632,36411003
법인세비용차감전순이익(손실),"(1,204,537,324)",5508274307,5470033858
법인세비용(수익),2473535923,843365008,"(1,850,502,859)"
당기순이익(손실),"(3,678,073,247)",4664909299,7320536717
기타포괄손익,"(377,783,129)",603162838,"(489,764,944)"
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),"(1,334,899)","(150,445,399)","(269,536,422)"
해외사업환산손익,"(1,334,899)","(150,445,399)","(269,536,422)"
당기손익으로 재분류되지 않는항목(세후기타포괄손익),"(376,448,230)",753608237,"(220,228,522)"
기타포괄손익-공정가치측정지분상품평가손익,"(541,500)",1966500,"(4,275,000)"
순확정급여부채의 재측정요소,"(375,906,730)",751641737,"(215,953,522)"
당기순이익(손실)의 귀속,,,
지배기업의 소유주,"(3,678,073,247)",4664909299,7320536717
총포괄손익,"(4,055,856,376)",5268072137,6830771773
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주","(4,055,856,376)",5268072137,6830771773
주당이익,,,
기본주당이익(손실) (단위 : 원),(137),174,273
