Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,234601215074,217995945383,168828586342
현금및현금성자산,41980723861,29543807925,50780501134
단기금융상품,516875305,1884583704,1316286705
재고자산,89709411105,64800785402,40937528686
매출채권,76408016568,71588685111,48047647135
계약자산,4455958957,5368636195,5142446465
기타채권,3372853543,11632643580,3927931560
리스채권,485496392,322051972,304248093
당기법인세자산,17488230,35997640,101310201
단기선급금,17037621170,32103548059,17719318741
기타유동자산,616769943,715205795,551367622
비유동자산,58146348210,52980479150,56296998681
장기금융상품,1302500984,1014645906,1198670740
당기손익-공정가치 측정 금융자산,613332675,670379050,3139699050
기타포괄손익-공정가치 측정 금융자산,9122772946,8702214310,9108053430
관계기업투자주식,29295860700,23515229838,25382663438
유형자산,1994509124,1740773464,2174666932
사용권자산,5455966306,5613960696,3343146206
무형자산,4385524333,4396444335,4533275412
장기기타채권,1976588657,3864374994,2248658155
장기리스채권,698928801,998205630,1320257606
확정급여자산,917474018,402939885,843625401
이연법인세자산,2382889666,2054843876,2983970112
기타비유동자산,0,6467166,20312199
자산총계,292747563284,270976424533,225125585023
부채,,,
유동부채,178966607234,190455335811,147577095066
유동 차입금,16271980323,26375559266,12300127689
비유동차입금의 유동성 대체 부분,0,3160175967,3341231433
유동성전환사채,473008134,12919707500,16597269279
유동성교환사채,4459919227,4238396084,0
매입채무,57884657248,76510794113,58966114429
계약부채,74373007105,43636448045,38567909286
유동 리스부채,2625578798,1938662180,1637061055
당기법인세부채,1916389358,1682345365,486725267
기타채무,17910663885,14805623830,7264447525
기타부채,1130579848,787352813,611458477
유동충당부채,669466698,737193843,837837143
유동금융보증부채,217054110,16152055,0
파생상품부채,1034302500,3646924750,6966913483
비유동부채,5938390257,5868339921,8075801490
장기차입금,0,0,3160175967
순확정급여부채,847462171,502791155,829285018
비유동 리스부채,4005246809,4710656096,3166298236
장기미지급비용,397145517,338071224,615747747
비유동충당부채,326487988,316821446,304294522
이연법인세부채,362047772,0,0
부채총계,184904997491,196323675732,155652896556
자본,,,
지배기업의 소유주에게 귀속되는 자본,98032671168,66071862998,62094227095
자본금,9713414000,8491961000,8037607500
기타불입자본,57769700640,45382107330,37304757449
기타자본구성요소,"(2,353,709,428)","(1,940,306,511)","(1,580,468,995)"
이익잉여금(결손금),32903265956,14138101179,18332331141
비지배지분,9809894625,8580885803,7378461372
자본총계,107842565793,74652748801,69472688467
자본과부채총계,292747563284,270976424533,225125585023
