Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,29536215.0,29750545,22050845
현금및현금성자산,4342887.0,3234780,2635238
유동금융자산,3107397.0,4286975,1868796
매출채권및기타채권,11985735.0,10461822,8122415
재고자산,8875615.0,9930732,7608182
당기법인세자산,69612.0,46619,41344
유동비금융자산,1109321.0,1744869,1758991
매각예정자산,45648.0,44748,15879
비유동자산,210178750.0,205054449,189072882
비유동금융자산,3546214.0,3336835,2909810
장기매출채권및기타채권,2193587.0,2153080,1906861
유형자산,179875535.0,177865308,173134638
투자부동산,185527.0,208286,212784
영업권,99156.0,100093,105647
영업권 이외의 무형자산,1033984.0,956664,1044077
관계기업투자지분,6176889.0,5844464,5232373
공동기업투자지분,3485699.0,3147584,2239011
순확정급여자산,70187.0,198626,20871
이연법인세자산,13161802.0,10934375,1901992
비유동비금융자산,350170.0,309134,364818
자산총계,239714965.0,234804994,211123727
부채,,,
유동부채,61248421.0,44518577,31732220
매입채무및기타채무,9089973.0,11983549,8153426
유동금융부채,41139726.0,22703996,14037125
당기법인세부채,482934.0,429604,229460
유동비금융부채,7881663.0,6974377,6466333
유동충당부채,2654125.0,2427051,2845876
비유동부채,141201794.0,148286161,114064801
장기매입채무 및 기타비유동채무,4981957.0,5638914,5996498
비유동금융부채,92944338.0,98334120,66570419
비유동비금융부채,11196000.0,10662661,10216364
종업원급여채무,1035320.0,828721,1679158
이연법인세부채,5163135.0,6457103,7100938
비유동충당부채,25881044.0,26364642,22501424
부채총계,202450215.0,192804738,145797021
자본,,,
지배기업의 소유주에게 귀속되는 자본,35845043.0,40545396,63780272
납입자본,4053578.0,4053578,4053578
자본금,3209820.0,3209820,3209820
주식발행초과금,843758.0,843758,843758
이익잉여금(결손금),16338262.0,21431300,45258244
이익준비금,1604910.0,1604910,1604910
임의적립금,2812313.0,27782969,33282817
미처분이익잉여금(미처리결손금),11921039.0,"(7,956,579)",10370517
기타자본구성요소,15453203.0,15060518,14468450
기타자본잉여금,1600801.0,1268569,1231109
기타포괄손익누계액,557430.0,496976,"(57,632)"
기타자본,13294972.0,13294973,13294973
비지배지분,1419707.0,1454860,1546434
자본총계,37264750.0,42000256,65326706
자본과부채총계,239714965.0,234804994,211123727
