Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),21959942303,14330407042,13729768741
매출원가,17288131679,10218124116,9789664236
매출총이익,4671810624,4112282926,3940104505
판매비와관리비,6752804256,4290186985,5761335443
영업이익(손실),"(2,080,993,632)","(177,904,059)","(1,821,230,938)"
기타이익,16243361,6064640,86528921
기타손실,7265159768,2461637,240739767
금융수익,1118295362,634360051,2522705611
금융원가,263718758,44617752,2508755779
법인세비용차감전순이익(손실),"(8,475,333,435)",415441243,"(1,961,491,952)"
법인세비용(수익),"(530,340,781)","(934,309,245)","(208,134,425)"
계속영업이익(손실),"(7,944,992,654)",1349750488,"(1,753,357,527)"
중단영업이익(손실),"(1,645,020,400)","(2,266,201,747)",1097565203
당기순이익(손실),"(9,590,013,054)","(916,451,259)","(655,792,324)"
기타포괄손익,"(195,838,367)",187239748,50243664
당기손익으로 재분류되지 않는항목(세후기타포괄손익),"(195,838,367)",187239748,52556585
자산재평가손익(세후기타포괄손익),,74407627,
확정급여제도의 재측정손익(세후기타포괄손익),"(195,838,367)",112832121,52556585
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),,,"(2,312,921)"
해외사업장환산외환차이(세후기타포괄손익),,,"(2,312,921)"
총포괄손익,"(9,785,851,421)","(729,211,511)","(605,548,660)"
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),"(9,590,013,054)","(916,451,259)","(655,792,324)"
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분","(9,785,851,421)","(729,211,511)","(605,548,660)"
주당이익,,,
기본주당이익(손실) (단위 : 원),(495),(50),(42)
계속영업기본주당이익(손실) (단위 : 원),(410),75,(114)
중단영업기본주당이익(손실) (단위 : 원),(85),(125),72
