Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
현금및현금성자산,2175480.0,1967234,1348746.0
당기손익-공정가치측정금융자산,27336579.0,24979378,34593665.0
위험회피목적파생상품자산,,908,
기타포괄손익-공정가치측정금융자산,7009191.0,8433851,5143796.0
상각후원가측정금융자산,19134898.0,17213773,16637296.0
관계기업및공동기업투자,336846.0,398244,435949.0
유형자산,182713.0,182138,161340.0
투자부동산,259459.0,57318,54294.0
무형자산,65379.0,63911,56834.0
사용권자산,93175.0,46684,47751.0
당기법인세자산,9235.0,12593,11550.0
이연법인세자산,19490.0,10550,11384.0
기타자산,75448.0,61685,39394.0
자산총계,56697893.0,53428267,58541999.0
자본과 부채,,,
부채,,,
예수부채,7177425.0,5600415,7575232.0
당기손익-공정가치측정금융부채,12754976.0,13915709,14138157.0
위험회피목적파생상품부채,,313,3694.0
차입부채,18919143.0,18026331,20072272.0
발행사채,2914953.0,3517735,3415340.0
기타금융부채,6882009.0,4739266,5935467.0
충당부채,54385.0,88496,88217.0
당기법인세부채,160887.0,41787,212375.0
이연법인세부채,5705.0,85289,81780.0
기타부채,214982.0,184870,196160.0
부채총계,49084465.0,46200211,51718694.0
자본,,,
지배주주지분,7611779.0,7223393,6818154.0
자본금,1782560.0,1782560,1609400.0
기타불입자본,1867180.0,1867583,1641600.0
기타자본구성요소,377373.0,299187,264584.0
이익잉여금,3584666.0,3274063,3302570.0
대손준비금기적립액,85902.0,89773,78893.0
대손준비금 전입(환입) 예정액,32378.0,"(3,871)",10880.0
비지배지분,1649.0,4663,5151.0
자본총계,7613428.0,7228056,6823305.0
자본과부채총계,56697893.0,53428267,58541999.0
